"","Address","Date","Rent","Aprt_Type","Building_Type"
"608","15840 Ardmore St, Detroit, MI 48227","2026/01/01",1400,"3 Beds | 2 Baths | 900 sq ft","Apartment"
"609","16021 Liberal St, Detroit, MI 48205","2026/01/01",1350,"3 Beds","Apartment"
"610","5513 Somerset Ave, Detroit, MI 48224","2026/01/01",1000,"2 Beds | 1 Bath | 2,303 sq ft","Apartment"
"611","16177 Turner St, Detroit, MI 48221","2026/01/01",1475,"5 Beds","Apartment"
"612","8181 House St, Detroit, MI 48234","2026/01/01",1294,"3 Beds","Apartment"
"613","16246 Fairfield St, Detroit, MI 48221","2026/01/01",1425,"3 Beds","Apartment"
"614","1544 E Lafayette St, Detroit, MI 48207","2026/01/01",2145,"2 Beds, 2 Baths, 1,017 sq ft","Apartment"
"615","7794 Abington Ave, Detroit, MI 48228","2026/01/01",1300,"3 Beds","Apartment"
"616","2900 E Jefferson Ave, Detroit, MI 48207","2026/01/01",1600,"1 Bed | 2 Baths | 1,000 sq ft","Apartment"
"617","1458 Virginia Park St, Detroit, MI 48206","2026/01/01",2500,"2 Beds | 1 Bath | 1,184 sq ft","Apartment"
"618","15608 Wabash St, Detroit, MI 48238","2026/01/01",1000,"2 Beds | 1 Bath | 1,357 sq ft","Apartment"
"619","4218 Buena Vista St, Detroit, MI 48238","2026/01/01",1500,"3 Beds","Apartment"
"621","40 Davenport St, Detroit, MI 48201","2026/01/01",1650,"1 Bed, 1 Bath, 483 sq ft","Apartment"
"622","20144 Stoepel St, Detroit, MI 48221","2026/01/01",1300,"3 Beds","Apartment"
"624","4000 Berkshire St, Detroit, MI 48224","2026/01/01",1400,"3 Beds | 2 Baths | 1,512 sq ft","Apartment"
"625","6306 Farmbrook St, Detroit, MI 48224","2026/01/01",1150,"3 Beds","Apartment"
"626","14211 Plainview Ave, Detroit, MI 48223","2026/01/01",1150,"3 Beds","Apartment"
"627","8939 Dexter Ave, Detroit, MI 48206","2026/01/01",1000,"3 Beds | 1 Bath | 4,790 sq ft","Apartment"
"629","1575 Cherboneau Pl, Detroit, MI 48207","2026/01/01",1200,"1 Bed","Apartment"
"630","16175 Fairfield St, Detroit, MI 48221","2026/01/01",900,"1 Bed","Apartment"
"631","15601 Schoolcraft Rd Unit 1, Detroit, MI 48227","2026/01/01",700,"1 Bed | 1 Bath | 700 sq ft","Apartment"
"632","15601 Schoolcraft Rd Unit 2, Detroit, MI 48227","2026/01/01",850,"2 Beds | 1 Bath | 700 sq ft","Apartment"
"633","17421 Quincy St, Detroit, MI 48221","2026/01/01",1700,"3 Beds | 2 Baths | 1,474 sq ft","Apartment"
"634","17421 Quincy St, Detroit, MI 48221","2026/01/01",866,"11611 Morang Ave, Detroit, MI 48224","Apartment"
"635","17421 Quincy St, Detroit, MI 48221","2026/01/01",950,"3548 St Clair St, Detroit, MI 48214","Apartment"
"636","16146 W Parkway St, Detroit, MI 48219","2026/01/01",1400,"3 Beds","Apartment"
"637","15601 Schoolcraft Rd Unit 6, Detroit, MI 48227","2026/01/01",850,"2 Beds | 1 Bath | 700 sq ft","Apartment"
"638","3224 Monterey St, Detroit, MI 48206","2026/01/01",1350,"2 Beds","Apartment"
"639","17390 Albion Ave, Detroit, MI 48234","2026/01/01",1350,"3 Beds","Apartment"
"640","16723 Asbury Park, Detroit, MI 48235","2026/01/01",1200,"2 Beds | 1 Bath | 944 sq ft","Apartment"
"641","15236 Tireman Ave, Detroit, MI 48228","2026/01/01",775,"1 Bed","Apartment"
"642","4066 Tyler St, Detroit, MI 48238","2026/01/01",850,"1 Bed | 1 Bath | 800 sq ft","Apartment"
"643","15601 Schoolcraft Rd Unit 3, Detroit, MI 48227","2026/01/01",700,"1 Bed | 1 Bath | 700 sq ft","Apartment"
"644","19339 Fenelon St, Detroit, MI 48234","2026/01/01",1000,"2 Beds","Apartment"
"645","866 Pingree St, Detroit, MI 48202","2026/01/01",250,"1 Bed","Apartment"
"646","14552 Southfield Fwy, Detroit, MI 48223","2026/01/01",1375,"3 Beds","Apartment"
"647","4066 Tyler St, Detroit, MI 48238","2026/01/01",800,"1 Bed | 1 Bath | 800 sq ft","Apartment"
"648","18559 Mackay St, Detroit, MI 48234","2026/01/01",950,"2 Beds | 1 Bath | 800 sq ft","Apartment"
"649","20515 Moross Rd, Detroit, MI 48224","2026/01/01",1150,"2 Beds","Apartment"
"650","16188 Lawton St Unit 2 Upper, Detroit, MI 48221","2026/01/01",1300,"3 Beds | 2 Baths","Apartment"
"651","16188 Lawton St Unit 1 Lower, Detroit, MI 48221","2026/01/01",1300,"3 Beds | 1 Bath","Apartment"
"652","3638 Bedford St, Detroit, MI 48224","2026/01/01",600,"1 Bed","Apartment"
"653","11324 Beaverland St, Detroit, MI 48239","2026/01/01",1150,"3 Beds","Apartment"
"654","15003 Ardmore St, Detroit, MI 48227","2026/01/01",1200,"3 Beds","Apartment"
"655","7822 Forrer St, Detroit, MI 48228","2026/01/01",1100,"2 Beds","Apartment"
"656","1326 E Evelyn Ave, Hazel Park, MI 48030","2026/01/01",6813,"3 Beds","Apartment"
"657","221 Ardmore Dr, Ferndale, MI 48220","2026/01/01",4467,"2 Beds","Apartment"
"658","1019 E Hayes Ave, Hazel Park, MI 48030","2026/01/01",5894,"3 Beds","Apartment"
"659","9443 McDougall, Hamtramck, MI 48212","2026/01/01",980,"2 Beds","Apartment"
"660","18604 Marx St, Highland Park, MI 48203","2026/01/01",1350,"3 Beds","Apartment"
"661","150 W Harry Ave, Hazel Park, MI 48030","2026/01/01",1350,"2 Beds","Apartment"
"662","3748 15th St, Ecorse, MI 48229","2026/01/01",1199,"2 Beds","Apartment"
"663","101 Colorado St, Highland Park, MI 48203","2026/01/01",2188,"4 Beds","Apartment"
"664","428 Beechwood St, River Rouge, MI 48218","2026/01/01",1400,"3 Beds","Apartment"
"665","22148 Dante St, Oak Park, MI 48237","2026/01/01",1475,"2 Beds","Apartment"
"667","22148 Dante St, Oak Park, MI 48237","2026/01/01",1300,"8242 Maxwell Ave, Warren, MI 48089","Apartment"
"668","18941 Elkhart St, Harper Woods, MI 48225","2026/01/01",1300,"3 Beds | 1 Bath | 1,101 sq ft","Apartment"
"669","18941 Elkhart St, Harper Woods, MI 48225","2026/01/01",1200,"22641 Van Dyke Ave, Warren, MI 48089","Apartment"
"670","12411 Georgiana Ave, Warren, MI 48089","2026/01/01",1275,"3 Beds","Apartment"
"671","12411 Georgiana Ave, Warren, MI 48089","2026/01/01",1000,"59 W Margaret St, Highland Park, MI 48203","Apartment"
"672","20269 Elkhart St, Harper Woods, MI 48225","2026/01/01",1250,"3 Beds","Apartment"
"673","13337 W Nine Mile Rd Unit 102, Oak Park, MI 48237","2026/01/01",1200,"2 Beds | 1 Bath | 813 sq ft","Apartment"
"674","13337 W Nine Mile Rd Unit 102, Oak Park, MI 48237","2026/01/01",1900,"242 W Webster St, Ferndale, MI 48220","Apartment"
"675","13337 W Nine Mile Rd Unit 102, Oak Park, MI 48237","2026/01/01",2200,"645 Neff Rd, Grosse Pointe, MI 48230","Apartment"
"676","13337 W Nine Mile Rd Unit 102, Oak Park, MI 48237","2026/01/01",1650,"310 E Harry Ave, Hazel Park, MI 48030","Apartment"
"677","18251 Brady St, Redford Township, MI 48240","2026/01/01",1295,"3 Beds","Apartment"
"678","8651 Hazelton St, Dearborn Heights, MI 48127","2026/01/01",1950,"3 Beds","Apartment"
"679","26309 Seven Mile W, Redford, MI 48240","2026/01/01",1050,"2 Beds | 1 Bath | 860 sq ft","Apartment"
"680","565 W Saratoga St, Ferndale, MI 48220","2026/01/01",2300,"3 Beds | 1 Bath | 1,410 sq ft","Apartment"
"681","565 W Saratoga St, Ferndale, MI 48220","2026/01/01",1850,"1261 E Chesterfield St, Ferndale, MI 48220","Apartment"
"682","565 W Saratoga St, Ferndale, MI 48220","2026/01/01",2250,"292 W Marshall St, Ferndale, MI 48220","Apartment"
"683","565 W Saratoga St, Ferndale, MI 48220","2026/01/01",1300,"29 E Harry Ave, Hazel Park, MI 48030","Apartment"
"684","22174 Cushing Ave, Eastpointe, MI 48021","2026/01/01",1200,"3 Beds","Apartment"
"685","22174 Cushing Ave, Eastpointe, MI 48021","2026/01/01",1700,"3581 Reeves Dr, Melvindale, MI 48122","Apartment"
"686","1403 E Maxlow Ave, Hazel Park, MI 48030","2026/01/01",1400,"2 Beds","Apartment"
"687","25337 Ivanhoe Ave, Redford Township, MI 48239","2026/01/01",1245,"3 Beds","Apartment"
"688","21901 Sloman St, Oak Park, MI 48237","2026/01/01",1350,"2 Beds","Apartment"
"689","3588 Toepfer Rd, Warren, MI 48091","2026/01/01",1500,"3 Beds","Apartment"
"690","19444 Lennane St, Redford Township, MI 48240","2026/01/01",1600,"3 Beds","Apartment"
"691","19 E James St, River Rouge, MI 48218","2026/01/01",900,"1 Bed","Apartment"
"692","21781 Stratford St, Oak Park, MI 48237","2026/01/01",1600,"3 Beds | 3 Baths | 1,407 sq ft","Apartment"
"693","4248 8th St, Ecorse, MI 48229","2026/01/01",1200,"2 Beds","Apartment"
"694","4331 6th St, Ecorse, MI 48229","2026/01/01",1500,"3 Beds","Apartment"
"695","805 E Milton Ave, Hazel Park, MI 48030","2026/01/01",1450,"2 Beds | 1 Bath | 1,000 sq ft","Apartment"
"696","805 E Milton Ave, Hazel Park, MI 48030","2026/01/01",1250,"20940 Wellington Ave, Warren, MI 48089","Apartment"
"697","1753 E Milton Ave, Hazel Park, MI 48030","2026/01/01",2000,"3 Beds | 1 Bath | 1,096 sq ft","Apartment"
"698","864 Nottingham Rd, Grosse Pointe Park, MI 48230","2026/01/01",1100,"2 Beds | 1 Bath | 825 sq ft","Apartment"
"699","864 Nottingham Rd, Grosse Pointe Park, MI 48230","2026/01/01",2100,"1261 Pearson St, Ferndale, MI 48220","House"
"700","21315 Prestwick Ave, Harper Woods, MI 48225","2026/01/01",1300,"3 Beds","House"
"701","15161 Sprenger Ave, Eastpointe, MI 48021","2026/01/01",1800,"3 Beds | 2 Baths | 1,352 sq ft","House"
"702","20019 Lexington, Redford Township, MI 48240","2026/01/01",1550,"3 Beds","House"
"703","2557 John R St Unit 2557, Detroit, MI 48201","2026/01/01",2100,"3 Beds | 1.5 Baths | 1,400 sq ft","House"
"704","11917 Laing St, Detroit, MI 48224","2026/01/01",1629,"4 Beds | 2 Baths | 1,800 sq ft","House"
"705","8351 Bliss St, Detroit, MI 48234","2026/01/01",1499,"3 Beds | 2 Baths | 1,650 sq ft","House"
"706","12705 Kelly Rd, Detroit, MI 48224","2026/01/01",1000,"2 Beds | 1 Bath | 1,200 sq ft","House"
"707","12709 Kelly Rd, Detroit, MI 48224","2026/01/01",1000,"2 Beds | 1 Bath | 1,200 sq ft","House"
"708","18617 Kelly Rd, Detroit, MI 48224","2026/01/01",1000,"2 Beds | 1 Bath | 1,500 sq ft","House"
"710","18615 Kelly Rd, Detroit, MI 48224","2026/01/01",1000,"2 Beds | 1 Bath | 1,000 sq ft","House"
"711","12017 College St, Detroit, MI 48205","2026/01/01",1529,"3 Beds | 1.5 Baths | 1,850 sq ft","House"
"712","5300 Mitchell St Unit Lower front west, Detroit, MI 48211","2026/01/01",700,"2 Beds | 1 Bath | 500 sq ft","House"
"713","5304 Mitchell St Unit Upper Front West, Detroit, MI 48211","2026/01/01",900,"2 Beds | 1 Bath | 900 sq ft","House"
"714","15366 Stout St, Detroit, MI 48223","2026/01/01",1500,"4 Beds | 2 Baths | 1,800 sq ft","House"
"715","11801 Riad St, Detroit, MI 48224","2026/01/01",1400,"3 Beds | 1 Bath | 1,500 sq ft","House"
"716","11651 Hubbell St, Detroit, MI 48227","2026/01/01",1295,"3 Beds | 1 Bath | 1,000 sq ft","House"
"717","18821 Kelly Rd, Detroit, MI 48224","2026/01/01",1050,"2 Beds | 1 Bath | 1,000 sq ft","House"
"718","18516 Runyon St, Detroit, MI 48234","2026/01/01",1400,"3 Beds | 2 Baths | 1,800 sq ft","House"
"719","18612 Blackmoor St, Detroit, MI 48234","2026/01/01",1400,"3 Beds | 1 Bath | 1,500 sq ft","House"
"720","11813 Engleside St, Detroit, MI 48205","2026/01/01",1529,"3 Beds | 2 Baths | 1,850 sq ft","House"
"721","13550 Faust Ave, Detroit, MI 48223","2026/01/01",1375,"3 Beds | 1 Bath | 1,500 sq ft","House"
"722","18451 Kelly Rd, Detroit, MI 48224","2026/01/01",1000,"2 Beds | 1 Bath | 1,000 sq ft","House"
"723","19309 Westbrook St, Detroit, MI 48219","2026/01/01",1050,"2 Beds | 1 Bath | 731 sq ft","House"
"724","7464 Southfield Fwy Unit 7460, Detroit, MI 48228","2026/01/01",950,"2 Beds | 1 Bath | 750 sq ft","House"
"725","15081 Young St, Detroit, MI 48205","2026/01/01",1400,"3 Beds | 1.5 Baths | 1,700 sq ft","House"
"726","330 Westminster St, Detroit, MI 48202","2026/01/01",2000,"3 Beds | 1 Bath | 1,995 sq ft","House"
"727","3200 Glynn Ct Unit 1 Bedroom, Detroit, MI 48206","2026/01/01",750,"1 Bed | 1 Bath | 800 sq ft","House"
"728","19510 Stratford Rd, Detroit, MI 48221","2026/01/01",2950,"4 Beds | 3.5 Baths | 4,057 sq ft","House"
"730","13580 Ohio St Unit 2, Detroit, MI 48238","2026/01/01",900,"2 Beds | 1 Bath | 800 sq ft","House"
"731","2509 Gladstone St, Detroit, MI 48206","2026/01/01",2950,"6 Beds | 3 Baths | 3,008 sq ft","House"
"732","4820 Haverhill St Unit #2, Detroit, MI 48224","2026/01/01",950,"2 Beds | 1 Bath | 900 sq ft","House"
"733","4431 Commonwealth St, Detroit, MI 48208","2026/01/01",1700,"4 Beds | 2 Baths | 2,000 sq ft","House"
"734","16224 Kentucky St Unit Top 2, Detroit, MI 48221","2026/01/01",1000,"2 Beds | 1 Bath | 1,200 sq ft","House"
"735","2980 Tyler St Unit 2980, Detroit, MI 48238","2026/01/01",1200,"3 Beds | 1 Bath | 1,250 sq ft","House"
"736","2928 Prince Hall Dr, Detroit, MI 48207","2026/01/01",2200,"2 Beds | 2 Baths | 1,425 sq ft","House"
"737","8200 E Jefferson Ave Unit 1703, Detroit, MI 48214","2026/01/01",2000,"2 Beds | 2 Baths | 1,142 sq ft","House"
"738","16260 Fairfield St, Detroit, MI 48221","2026/01/01",1500,"3 Beds | 1 Bath | 1,520 sq ft","House"
"739","2310 Pasadena St Unit 1, Detroit, MI 48238","2026/01/01",850,"2 Beds | 1 Bath | 900 sq ft",NA
"740","15 E Kirby St Unit 324, Detroit, MI 48202","2026/01/01",1400,"Studio | 1 Bath | 650 sq ft",NA
"741","2732 Harrison St Unit #0, Detroit, MI 48216","2026/01/01",2750,"2 Beds | 2.5 Baths | 1,320 sq ft",NA
"742","16175 Fairfield St, Detroit, MI 48221","2026/01/01",900,"1 Bed | 1 Bath | 1,300 sq ft",NA
"743","14557 Strathmoor St Unit Bottom, Detroit, MI 48227","2026/01/01",1150,"2 Beds | 1 Bath | 1,033 sq ft",NA
"744","17580 Northrop St, Detroit, MI 48219","2026/01/01",1400,"4 Beds | 1.5 Baths | 1,294 sq ft",NA
"745","11716 Coyle St, Detroit, MI 48227","2026/01/01",1450,"3 Beds | 1 Bath | 1,006 sq ft",NA
"746","15114 Holmur St, Detroit, MI 48238","2026/01/01",1350,"3 Beds | 1 Bath | 1,116 sq ft",NA
"747","19934 Manor St, Detroit, MI 48221","2026/01/01",2000,"5 Beds | 1.5 Baths | 1,557 sq ft",NA
"748","3402 Brush St Unit 1, Detroit, MI 48201","2026/01/01",2000,"2 Beds | 1 Bath | 1,300 sq ft",NA
"749","2976 Hogarth St, Detroit, MI 48206","2026/01/01",1300,"3 Beds | 1 Bath | 1,345 sq ft",NA
"750","260 Spencer St Unit B, Ferndale, MI 48220","2026/01/01",1495,"2 Beds | 1 Bath | 1,000 sq ft",NA
"751","12819 Lenore, Redford, MI 48239","2026/01/01",1700,"3 Beds | 2 Baths | 1,001 sq ft",NA
"752","18768 Roscommon St, Harper Woods, MI 48225","2026/01/01",1200,"2 Beds | 1 Bath | 800 sq ft",NA
"753","19348 Washtenaw St, Harper Woods, MI 48225","2026/01/01",1600,"3 Beds | 1.5 Baths | 900 sq ft",NA
"754","9412 Joseph Campau St Unit 9412, Hamtramck, MI 48212","2026/01/01",2700,"1 Bed | 1 Bath | 3,274 sq ft",NA
"755","9421 Joseph Campau St Unit 9421-2, Hamtramck, MI 48212","2026/01/01",2750,"1 Bed | 1 Bath | 3,383 sq ft",NA
"756","2022 E Saratoga St, Ferndale, MI 48220","2026/01/01",1800,"2 Beds | 1 Bath | 800 sq ft",NA
"757","557 E Saratoga St, Ferndale, MI 48220","2026/01/01",2950,"3 Beds | 1 Bath | 1,100 sq ft",NA
"758","17650 Palmer St Unit One story building, Melvindale, MI 48122","2026/01/01",950,"1 Bed | 1 Bath | 700 sq ft",NA
"759","11603 Mitchell St Unit 1F, Hamtramck, MI 48212","2026/01/01",1000,"2 Beds | 1 Bath | 900 sq ft",NA
"760","9618 Joseph Campau St Unit 9618 2S, Hamtramck, MI 48212","2026/01/01",2700,"2 Beds | 2 Baths | 2,357 sq ft",NA
"761","9438 Joseph Campau Ave Unit 9438, Hamtramck, MI 48212","2026/01/01",2650,"1 Bed | 1 Bath | 1,750 sq ft",NA
"762","9440 Joseph Campau Ave Unit 9440, Hamtramck, MI 48212","2026/01/01",2650,"1 Bed | 1 Bath | 1,750 sq ft",NA
"763","1506 Chandler Ave Unit Chandler, Lincoln Park, MI 48146","2026/01/01",875,"2 Beds | 1 Bath | 800 sq ft",NA
"764","2900 E Jefferson Ave Unit D601, Detroit, MI 48207","2026/01/01",1550,"1 Bed | 1 Bath | 928 sq ft",NA
"765","525 W Lafayette Blvd Unit 18D, Detroit, MI 48226","2026/01/01",2650,"2 Beds | 2 Baths | 1,443 sq ft",NA
"767","18725 Kelly Rd, Detroit, MI 48224","2026/01/01",1000,"2 Beds | 1 Bath | 1,000 sq ft",NA
"768","15081 Young St, Detroit, MI 48205","2026/01/01",1400,"3 Beds | 2 Baths | 1,400 sq ft",NA
"769","1151 Morrell St Unit 2F, Detroit, MI 48209","2026/01/01",695,"2 Beds | 1 Bath | 700 sq ft",NA
"770","5503 Radnor St, Detroit, MI 48224","2026/01/01",1195,"3 Beds | 1 Bath | 1,008 sq ft",NA
"771","15351 Stout St, Detroit, MI 48223","2026/01/01",1400,"3 Beds | 1 Bath | 1,400 sq ft",NA
"772","9272 Fielding St, Detroit, MI 48228","2026/01/01",1250,"3 Beds | 1 Bath | 1,250 sq ft",NA
"773","676 E Ferry St Unit 2 Bedroom, Detroit, MI 48202","2026/01/01",2000,"2 Beds | 1.5 Baths | 940 sq ft",NA
"774","702 E Ferry St, Detroit, MI 48202","2026/01/01",1550,"1 Bed | 1.5 Baths | 750 sq ft",NA
"775","9910 Vaughan St, Detroit, MI 48228","2026/01/01",1500,"3 Beds | 1 Bath | 1,050 sq ft",NA
"776","3244 Clairmount St, Detroit, MI 48206","2026/01/01",1250,"2 Beds | 1 Bath | 1,107 sq ft",NA
"777","4844 Commonwealth St Unit UB, Detroit, MI 48208","2026/01/01",1400,"2 Beds | 1 Bath | 750 sq ft",NA
"778","1450 6th St Unit A, Detroit, MI 48226","2026/01/01",1650,"2 Beds | 1 Bath | 900 sq ft",NA
"779","7042 Thatcher St Unit 1, Detroit, MI 48221","2026/01/01",1395,"3 Beds | 1 Bath | 1,200 sq ft",NA
"780","86 Englewood St Unit 92, Detroit, MI 48202","2026/01/01",1650,"4 Beds | 1 Bath | 2,908 sq ft",NA
"781","2506 W Euclid St Unit 2504, Detroit, MI 48206","2026/01/01",1650,"3 Beds | 1 Bath | 1,475 sq ft",NA
"782","310 Hendrie St, Detroit, MI 48202","2026/01/01",2200,"4 Beds | 2 Baths | 1,500 sq ft",NA
"783","1926 Seward St Unit 1, Detroit, MI 48206","2026/01/01",1400,"2 Beds | 1 Bath | 900 sq ft",NA
"784","14810 Rossini Dr, Detroit, MI 48205","2026/01/01",1250,"4 Beds | 1 Bath | 1,300 sq ft",NA
"785","12210 Longview St, Detroit, MI 48213","2026/01/01",1100,"3 Beds | 1 Bath | 1,020 sq ft",NA
"786","14904 Appoline St, Detroit, MI 48227","2026/01/01",1000,"3 Beds | 1 Bath | 1,020 sq ft",NA
"787","3239 Tyler St Unit Upper, Detroit, MI 48238","2026/01/01",895,"3 Beds | 1 Bath | 1,000 sq ft",NA
"788","2020 24th St, Detroit, MI 48216","2026/01/01",1200,"2 Beds | 1 Bath | 750 sq ft",NA
"789","6734 Clifton St, Detroit, MI 48210","2026/01/01",1000,"3 Beds | 1 Bath | 1,100 sq ft",NA
"790","298 Josephine St, Detroit, MI 48202","2026/01/01",3295,"4 Beds | 2 Baths | 2,233 sq ft",NA
"791","1945 W Bethune St Unit 2, Detroit, MI 48206","2026/01/01",1050,"1 Bed | 1 Bath | 700 sq ft",NA
"792","1943 W Bethune St Unit 4, Detroit, MI 48206","2026/01/01",1050,"1 Bed | 1 Bath | 700 sq ft",NA
"793","5766 Trumbull St Unit 204, Detroit, MI 48208","2026/01/01",2100,"2 Beds | 1.5 Baths | 1,083 sq ft",NA
"794","250 E Harbortown Dr Unit 1011, Detroit, MI 48207","2026/01/01",1795,"1 Bed | 1 Bath | 1,023 sq ft",NA
"795","14234 Curtis St, Detroit, MI 48235","2026/01/01",1000,"2 Beds | 1 Bath | 950 sq ft",NA
"796","19668 Hanna St, Detroit, MI 48203","2026/01/01",750,"1 Bed | 1 Bath | 900 sq ft",NA
"797","14903 Tracey St, Detroit, MI 48227","2026/01/01",1200,"3 Beds | 1 Bath | 1,004 sq ft",NA
"798","9525 Robson St, Detroit, MI 48227","2026/01/01",1125,"3 Beds | 1 Bath | 961 sq ft",NA
"799","17355 McIntyre St, Detroit, MI 48219","2026/01/01",1250,"3 Beds | 1 Bath | 1,550 sq ft",NA
"800","16701 Tuller St, Detroit, MI 48221","2026/01/01",1335,"2 Beds | 1 Bath | 1,028 sq ft",NA
"801","913 Alter Rd, Detroit, MI 48215","2026/01/01",1095,"2 Beds | 1 Bath | 1,050 sq ft",NA
"802","438 Selden St Unit 403, Detroit, MI 48201","2026/01/01",3300,"2 Beds | 2 Baths | 1,130 sq ft",NA
"803","701 W Canfield St Unit B2, Detroit, MI 48201","2026/01/01",1500,"1 Bed | 2 Baths | 1,100 sq ft",NA
"804","16221 Santa Rosa Dr, Detroit, MI 48221","2026/01/01",800,"1 Bed | 1 Bath | 1,100 sq ft",NA
"805","18011 Northlawn St Unit Lower, Detroit, MI 48221","2026/01/01",1100,"3 Beds | 1 Bath | 800 sq ft",NA
"806","18497 Sussex St, Detroit, MI 48235","2026/01/01",1150,"3 Beds | 1 Bath | 1,050 sq ft",NA
"807","17270 Bentler St Unit #40, Detroit, MI 48219","2026/01/01",995,"2 Beds | 1 Bath | 650 sq ft",NA
"808","12211 Stoepel St Unit #1- Lower, Detroit, MI 48204","2026/01/01",995,"3 Beds | 1 Bath | 1,000 sq ft",NA
"809","16081 Rossini Dr, Detroit, MI 48205","2026/01/01",1050,"3 Beds | 1 Bath | 856 sq ft",NA
"810","12735 Lawton St, Detroit, MI 48238","2026/01/01",1050,"2 Beds | 1 Bath | 1,106 sq ft",NA
"811","997 Nottingham Rd Unit 997 Nottingham -1 South, Grosse Pointe Park, MI 48230","2026/01/01",975,"2 Beds | 1 Bath | 1,000 sq ft",NA
"812","182 Monterey St, Highland Park, MI 48203","2026/01/01",1495,"5 Beds | 2 Baths | 2,000 sq ft",NA
"813","811 White Ave, Lincoln Park, MI 48146","2026/01/01",1499,"3 Beds | 1 Bath | 1,784 sq ft",NA
"814","2647 Edwin St Unit #2, Hamtramck, MI 48212","2026/01/01",850,"2 Beds | 1 Bath | 800 sq ft",NA
"815","1069 Wayburn St Unit 2, Grosse Pointe, MI 48230","2026/01/01",1300,"3 Beds | 1 Bath | 1,000 sq ft",NA
"816","1096 Beaconsfield Ave Unit 1S, Grosse Pointe Park, MI 48230","2026/01/01",1400,"2 Beds | 1 Bath | 825 sq ft",NA
"817","101 Colorado St, Highland Park, MI 48203","2026/01/01",2188,"4 Beds | 1.5 Baths | 1,695 sq ft",NA
"818","26309 W 7 Mile Rd Unit 224, Redford, MI 48240","2026/01/01",1050,"2 Beds | 1 Bath | 900 sq ft",NA
"819","1026 Lakepointe St Unit 1, Grosse Pointe Park, MI 48230","2026/01/01",1350,"2 Beds | 1 Bath | 900 sq ft",NA
"820","186 Monterey St, Highland Park, MI 48203","2026/01/01",1395,"3 Beds | 1.5 Baths | 1,452 sq ft",NA
"821","1465 Maryland St Unit 2, Grosse Pointe Park, MI 48230","2026/01/01",1200,"1 Bed | 1 Bath | 700 sq ft",NA
"822","21536 Panama St, Warren, MI 48091","2026/01/01",1600,"3 Beds | 2 Baths | 1,410 sq ft",NA
"823","825 Beaconsfield Ave Unit 2N, Grosse Pointe Park, MI 48230","2026/01/01",1100,"2 Beds | 1 Bath | 825 sq ft",NA
"824","598 Notre Dame St, Grosse Pointe, MI 48230","2026/01/01",1095,"1 Bed | 1 Bath | 900 sq ft",NA
"825","895 Harcourt Rd, Grosse Pointe Park, MI 48230","2026/01/01",2695,"3 Beds | 2 Baths | 1,660 sq ft",NA
"826","15 Forest St, River Rouge, MI 48218","2026/01/01",1400,"3 Beds | 2 Baths | 1,556 sq ft",NA
"827","3700 Pasadena St Unit 3, Detroit, MI 48238","2026/01/01",630,"1 Bed | 1 Bath | 500 sq ft",NA
"828","20209 Revere St, Detroit, MI 48234","2026/01/01",1083,"3 Beds | 1 Bath | 1,085 sq ft",NA
"829","1565 W Grand Blvd Unit 4, Detroit, MI 48208","2026/01/01",700,"2 Beds | 1 Bath | 910 sq ft",NA
"830","1510 Virginia Park St, Detroit, MI 48206","2026/01/01",1500,"2 Beds | 1 Bath | 1,227 sq ft",NA
"831","15893 Lauder St, Detroit, MI 48227","2026/01/01",1400,"4 Beds | 2 Baths | 1,450 sq ft",NA
"832","512-514 Westminster St Unit #514, Detroit, MI 48202","2026/01/01",1400,"3 Beds | 1 Bath | 3,978 sq ft",NA
"833","7410 Kercheval Ave Unit 212, Detroit, MI 48214","2026/01/01",1950,"2 Beds | 2 Baths | 1,017 sq ft",NA
"834","4017 Blaine St, Detroit, MI 48204","2026/01/01",975,"3 Beds | 1 Bath | 2,682 sq ft",NA
"835","12710 Kelly Rd, Detroit, MI 48224","2026/01/01",1250,"3 Beds | 1 Bath | 950 sq ft",NA
"836","2928 Prince Hall Dr, Detroit, MI 48207","2026/01/01",2000,"2 Beds | 2 Baths | 1,425 sq ft",NA
"837","1454 Townsend St Unit 205, Detroit, MI 48214","2026/01/01",2500,"2 Beds | 2 Baths | 1,194 sq ft",NA
"838","15491 Seymour St, Detroit, MI 48205","2026/01/01",1020,"3 Beds | 1 Bath | 1,427 sq ft",NA
"839","19620 Lyndon St, Detroit, MI 48223","2026/01/01",1250,"3 Beds | 1 Bath | 950 sq ft",NA
"840","555 Brush St Unit 1615, Detroit, MI 48226","2026/01/01",1715,"2 Beds | 1 Bath | 1,020 sq ft",NA
"841","555 Brush St Unit 2912, Detroit, MI 48226","2026/01/01",1860,"2 Beds | 2 Baths | 1,265 sq ft",NA
"842","3020 E Grand Blvd, Detroit, MI 48202","2026/01/01",3150,"2 Beds | 1 Bath | 2,100 sq ft",NA
"843","14623 Hubbell Ave, Detroit, MI 48227","2026/01/01",1550,"3 Beds | 1 Bath | 1,393 sq ft",NA
"844","8426 Asbury Park, Detroit, MI 48228","2026/01/01",900,"2 Beds | 1 Bath | 692 sq ft",NA
"845","19716 Fenmore St, Detroit, MI 48235","2026/01/01",975,"3 Beds | 1 Bath | 833 sq ft",NA
