"Address","Date","Rent","Aprt_Type","Building_Type"
"3451 Sherburne Ln, Indianapolis, IN 46222","2026/01/12",1149,"2 Beds","Apartment"
"3451 Sherburne Ln, Indianapolis, IN 46222","2026/01/12",1328,"3 Beds","Apartment"
"4061 Eagle Roost Dr, Indianapolis, IN 46234","2026/01/12",1053,"1 Bed","Apartment"
"4061 Eagle Roost Dr, Indianapolis, IN 46234","2026/01/12",1145,"2 Beds","Apartment"
"4061 Eagle Roost Dr, Indianapolis, IN 46234","2026/01/12",1528,"3 Beds","Apartment"
"1844 Pemberton Ln, Indianapolis, IN 46260","2026/01/12",1469,"3 Beds",NA
"4651 Mimi Dr, Indianapolis, IN 46237","2026/01/12",919,"Studio","Apartment"
"4651 Mimi Dr, Indianapolis, IN 46237","2026/01/12",1049,"1 Bed","Apartment"
"4651 Mimi Dr, Indianapolis, IN 46237","2026/01/12",1174,"2 Beds+","Apartment"
"310 W Michigan St, Indianapolis, IN 46202","2026/01/12",1421,"Studio","Apartment"
"310 W Michigan St, Indianapolis, IN 46202","2026/01/12",1521,"1 Bed","Apartment"
"310 W Michigan St, Indianapolis, IN 46202","2026/01/12",2135,"2 Beds","Apartment"
"5480 Michigan Rd, Indianapolis, IN 46228","2026/01/12",1099,"1 Bed","Apartment"
"5480 Michigan Rd, Indianapolis, IN 46228","2026/01/12",1399,"2 Beds","Apartment"
"5480 Michigan Rd, Indianapolis, IN 46228","2026/01/12",1799,"3 Beds","Apartment"
"1225 W Park Way, Indianapolis, IN 46214","2026/01/12",1050,"1 Bed","Apartment"
"1225 W Park Way, Indianapolis, IN 46214","2026/01/12",1250,"2 Beds","Apartment"
"1225 W Park Way, Indianapolis, IN 46214","2026/01/12",1450,"3 Beds","Apartment"
"8101 Laguna Dr, Indianapolis, IN 46260","2026/01/12",1059,"Studio","Apartment"
"8101 Laguna Dr, Indianapolis, IN 46260","2026/01/12",1149,"1 Bed","Apartment"
"8101 Laguna Dr, Indianapolis, IN 46260","2026/01/12",1299,"2 Beds+","Apartment"
"8401 Boggs Creek Dr, Indianapolis, IN 46237","2026/01/12",949,"1 Bed","Apartment"
"8401 Boggs Creek Dr, Indianapolis, IN 46237","2026/01/12",994,"2 Beds","Apartment"
"8401 Boggs Creek Dr, Indianapolis, IN 46237","2026/01/12",1772,"3 Beds","Apartment"
"4620 Englewood Ave, Indianapolis, IN 46226","2026/01/12",1050,"2 Beds","Apartment"
"4620 Englewood Ave, Indianapolis, IN 46226","2026/01/12",1450,"3 Beds","Apartment"
"3717 Piermont Dr, Indianapolis, IN 46227","2026/01/12",1129,"1 Bed","Apartment"
"3717 Piermont Dr, Indianapolis, IN 46227","2026/01/12",1345,"2 Beds","Apartment"
"6789 S East St, Indianapolis, IN 46227","2026/01/12",999,"1 Bed","Apartment"
"6789 S East St, Indianapolis, IN 46227","2026/01/12",999,"2 Beds","Apartment"
"6789 S East St, Indianapolis, IN 46227","2026/01/12",1589,"3 Beds","Apartment"
"7202 Winslet Blvd, Indianapolis, IN 46217","2026/01/12",1175,"1 Bed","Apartment"
"7202 Winslet Blvd, Indianapolis, IN 46217","2026/01/12",1475,"2 Beds","Apartment"
"7202 Winslet Blvd, Indianapolis, IN 46217","2026/01/12",1725,"3 Beds","Apartment"
"3543 Idlewood Ter, Indianapolis, IN 46214","2026/01/12",985,"1 Bed","Apartment"
"3543 Idlewood Ter, Indianapolis, IN 46214","2026/01/12",1195,"2 Beds","Apartment"
"811 Antique Ct, Indianapolis, IN 46260","2026/01/12",1029,"1 Bed","Apartment"
"811 Antique Ct, Indianapolis, IN 46260","2026/01/12",1309,"2 Beds","Apartment"
"811 Antique Ct, Indianapolis, IN 46260","2026/01/12",2049,"3 Beds","Apartment"
"2727 E 86th St, Indianapolis, IN 46240","2026/01/12",1462,"Studio","Apartment"
"2727 E 86th St, Indianapolis, IN 46240","2026/01/12",1461,"1 Bed","Apartment"
"2727 E 86th St, Indianapolis, IN 46240","2026/01/12",2022,"2 Beds","Apartment"
"3861 Gable Ln, Indianapolis, IN 46228","2026/01/12",1160,"1 Bed","Apartment"
"3861 Gable Ln, Indianapolis, IN 46228","2026/01/12",1455,"2 Beds","Apartment"
"9301 Yale Dr, Indianapolis, IN 46240","2026/01/12",884,"1 Bed","Apartment"
"9301 Yale Dr, Indianapolis, IN 46240","2026/01/12",1084,"2 Beds","Apartment"
"8740 Arborway Ct, Indianapolis, IN 46268","2026/01/12",1370,"1 Bed","Apartment"
"8740 Arborway Ct, Indianapolis, IN 46268","2026/01/12",1435,"2 Beds","Apartment"
"229 S Delaware St, Indianapolis, IN 46204","2026/01/12",1499,"Studio","Apartment"
"229 S Delaware St, Indianapolis, IN 46204","2026/01/12",1247,"1 Bed","Apartment"
"229 S Delaware St, Indianapolis, IN 46204","2026/01/12",1364,"2 Beds+","Apartment"
"7745 Solana Dr, Indianapolis, IN 46240","2026/01/12",1134,"1 Bed","Apartment"
"7745 Solana Dr, Indianapolis, IN 46240","2026/01/12",1616,"2 Beds","Apartment"
"7745 Solana Dr, Indianapolis, IN 46240","2026/01/12",2887,"3 Beds","Apartment"
"335 W 9th St, Indianapolis, IN 46202","2026/01/12",1195,"Studio","Apartment"
"335 W 9th St, Indianapolis, IN 46202","2026/01/12",1400,"1 Bed","Apartment"
"335 W 9th St, Indianapolis, IN 46202","2026/01/12",1600,"2 Beds+","Apartment"
"9250 Kungsholm Dr, Indianapolis, IN 46250","2026/01/12",1144,"1 Bed","Apartment"
"9250 Kungsholm Dr, Indianapolis, IN 46250","2026/01/12",1199,"2 Beds","Apartment"
"9250 Kungsholm Dr, Indianapolis, IN 46250","2026/01/12",1504,"3 Beds","Apartment"
"6724 Greenshire Dr, Indianapolis, IN 46220","2026/01/12",1029,"1 Bed","Apartment"
"6724 Greenshire Dr, Indianapolis, IN 46220","2026/01/12",1289,"2 Beds","Apartment"
"6724 Greenshire Dr, Indianapolis, IN 46220","2026/01/12",1710,"3 Beds","Apartment"
"412 E County Line Rd, Indianapolis, IN 46227","2026/01/12",1650,"3 Beds",NA
"617 N College, Indianapolis, IN 46204","2026/01/12",1183,"Studio","Apartment"
"617 N College, Indianapolis, IN 46204","2026/01/12",1313,"1 Bed","Apartment"
"617 N College, Indianapolis, IN 46204","2026/01/12",1648,"2 Beds+","Apartment"
"5702 Castle Hill Dr, Indianapolis, IN 46250","2026/01/12",1365,"1 Bed","Apartment"
"5702 Castle Hill Dr, Indianapolis, IN 46250","2026/01/12",1460,"2 Beds","Apartment"
"501 Virginia Ave, Indianapolis, IN 46203","2026/01/12",1390,"Studio","Apartment"
"501 Virginia Ave, Indianapolis, IN 46203","2026/01/12",1640,"1 Bed","Apartment"
"501 Virginia Ave, Indianapolis, IN 46203","2026/01/12",2190,"2 Beds","Apartment"
"5707 A Ivy Knoll Dr, Indianapolis, IN 46250","2026/01/12",1449,"2 Beds",NA
"8850 River Bend Pky, Indianapolis, IN 46250","2026/01/12",832,"1 Bed","Apartment"
"8850 River Bend Pky, Indianapolis, IN 46250","2026/01/12",1076,"2 Beds","Apartment"
"360 Sandra Ln, Indianapolis, IN 46227","2026/01/12",949,"2 Beds",NA
"7344 Meridian Hills Ct, Indianapolis, IN 46260","2026/01/12",940,"1 Bed","Apartment"
"7344 Meridian Hills Ct, Indianapolis, IN 46260","2026/01/12",1069,"2 Beds","Apartment"
"7135 Islander Dr, Indianapolis, IN 46214","2026/01/12",775,"Studio","Apartment"
"7135 Islander Dr, Indianapolis, IN 46214","2026/01/12",869,"1 Bed","Apartment"
"7135 Islander Dr, Indianapolis, IN 46214","2026/01/12",1042,"2 Beds","Apartment"
"6650 Creek Bay Dr, Indianapolis, IN 46217","2026/01/12",1215,"1 Bed","Apartment"
"6650 Creek Bay Dr, Indianapolis, IN 46217","2026/01/12",1295,"2 Beds","Apartment"
NA,NA,NA,NA,NA
"6702 Trunk Way, Indianapolis, IN 46221","2026/01/12",1121,"1 Bed","Apartment"
"6702 Trunk Way, Indianapolis, IN 46221","2026/01/12",1321,"2 Beds","Apartment"
"6702 Trunk Way, Indianapolis, IN 46221","2026/01/12",1371,"3 Beds+","Apartment"
"4301 Falcon Creek Blvd, Indianapolis, IN 46254","2026/01/12",1000,"1 Bed","Apartment"
"4301 Falcon Creek Blvd, Indianapolis, IN 46254","2026/01/12",1200,"2 Beds","Apartment"
"4301 Falcon Creek Blvd, Indianapolis, IN 46254","2026/01/12",1500,"3 Beds","Apartment"
"451-475 E Market St, Indianapolis, IN 46204","2026/01/12",970,"Studio","Apartment"
"451-475 E Market St, Indianapolis, IN 46204","2026/01/12",1353,"1 Bed","Apartment"
"451-475 E Market St, Indianapolis, IN 46204","2026/01/12",1804,"2 Beds+","Apartment"
"5220 Luzzane Dr, Indianapolis, IN 46220","2026/01/12",899,"Studio","Apartment"
"5220 Luzzane Dr, Indianapolis, IN 46220","2026/01/12",949,"1 Bed","Apartment"
