"","Address","Date","Rent","Aprt_Type","Building_Type"
"565","201 Park At North Hills St, Raleigh, NC 27609","2026/01/01",1573,"1 Bed","Apartment"
"566","201 Park At North Hills St, Raleigh, NC 27609","2026/01/01",2105,"2 Beds","Apartment"
"567","11010 Eastlake Club Dr, Raleigh, NC 27617","2026/01/01",1203,"1 Bed","Apartment"
"568","11010 Eastlake Club Dr, Raleigh, NC 27617","2026/01/01",1467,"2 Beds","Apartment"
"569","11010 Eastlake Club Dr, Raleigh, NC 27617","2026/01/01",1766,"3 Beds","Apartment"
"570","4901 Tall Timber Dr, Raleigh, NC 27612","2026/01/01",1128,"1 Bed","Apartment"
"571","4901 Tall Timber Dr, Raleigh, NC 27612","2026/01/01",1461,"2 Beds","Apartment"
"572","3230 Stream Side Rd, Raleigh, NC 27613","2026/01/01",1206,"1 Bed","Apartment"
"573","3230 Stream Side Rd, Raleigh, NC 27613","2026/01/01",1234,"2 Beds","Apartment"
"574","3230 Stream Side Rd, Raleigh, NC 27613","2026/01/01",1961,"3 Beds","Apartment"
"575","14114 Chriswick House Ln, Raleigh, NC 27614","2026/01/01",999,"1 Bed","Apartment"
"576","14114 Chriswick House Ln, Raleigh, NC 27614","2026/01/01",1525,"2 Beds","Apartment"
"577","14114 Chriswick House Ln, Raleigh, NC 27614","2026/01/01",1757,"3 Beds","Apartment"
"578","4722 Dansey Dr, Raleigh, NC 27616","2026/01/01",1000,"1 Bed","Apartment"
"579","4722 Dansey Dr, Raleigh, NC 27616","2026/01/01",1275,"2 Beds","Apartment"
"580","4722 Dansey Dr, Raleigh, NC 27616","2026/01/01",1550,"3 Beds","Apartment"
"581","5723 Magellan Way, Raleigh, NC 27612","2026/01/01",1199,"1 Bed","Apartment"
"582","5723 Magellan Way, Raleigh, NC 27612","2026/01/01",1460,"2 Beds","Apartment"
"583","5723 Magellan Way, Raleigh, NC 27612","2026/01/01",1772,"3 Beds","Apartment"
"584","2038 Quail Forest Dr, Raleigh, NC 27609","2026/01/01",1060,"1 Bed","Apartment"
"585","2038 Quail Forest Dr, Raleigh, NC 27609","2026/01/01",1205,"2 Beds","Apartment"
"586","2038 Quail Forest Dr, Raleigh, NC 27609","2026/01/01",1540,"3 Beds","Apartment"
"587","6421 Campus Dr, Raleigh, NC 27613","2026/01/01",995,"1 Bed","Apartment"
"588","6421 Campus Dr, Raleigh, NC 27613","2026/01/01",1229,"2 Beds","Apartment"
"589","6301 Dowd Forest Dr, Raleigh, NC 27615","2026/01/01",1058,"1 Bed","Apartment"
"590","6301 Dowd Forest Dr, Raleigh, NC 27615","2026/01/01",1286,"2 Beds","Apartment"
"591","6301 Dowd Forest Dr, Raleigh, NC 27615","2026/01/01",1746,"3 Beds","Apartment"
"592","804-817 Mcmakin St, Raleigh, NC 27610","2026/01/01",1154,"2 Beds","Apartment"
"593","804-817 Mcmakin St, Raleigh, NC 27610","2026/01/01",1275,"3 Beds","Apartment"
"594","2904 Calvary Dr, Raleigh, NC 27604","2026/01/01",972,"1 Bed","Apartment"
"595","2904 Calvary Dr, Raleigh, NC 27604","2026/01/01",1279,"2 Beds","Apartment"
"596","6701 Fox Rd, Raleigh, NC 27616","2026/01/01",1232,"1 Bed","Apartment"
"597","6701 Fox Rd, Raleigh, NC 27616","2026/01/01",1324,"2 Beds","Apartment"
"598","6701 Fox Rd, Raleigh, NC 27616","2026/01/01",1524,"3 Beds","Apartment"
"599","4101 Lake Lynn Dr, Raleigh, NC 27613","2026/01/01",917,"1 Bed","Apartment"
"600","4101 Lake Lynn Dr, Raleigh, NC 27613","2026/01/01",1586,"2 Beds","Apartment"
"601","4101 Lake Lynn Dr, Raleigh, NC 27613","2026/01/01",1702,"3 Beds","Apartment"
"602","3001 Hillsborough St, Raleigh, NC 27607","2026/01/01",845,"2 Beds","Apartment"
"603","3001 Hillsborough St, Raleigh, NC 27607","2026/01/01",1295,"3 Beds","Apartment"
"604","3001 Hillsborough St, Raleigh, NC 27607","2026/01/01",1199,"4 Beds","Apartment"
"605","5301 Creek Ridge Ln, Raleigh, NC 27607","2026/01/01",901,"1 Bed","Apartment"
"606","5301 Creek Ridge Ln, Raleigh, NC 27607","2026/01/01",1078,"2 Beds","Apartment"
"607","5301 Creek Ridge Ln, Raleigh, NC 27607","2026/01/01",1427,"3 Beds","Apartment"
"608","200 Wind River Pky, Morrisville, NC 27560","2026/01/01",1245,"1 Bed","Apartment"
"609","200 Wind River Pky, Morrisville, NC 27560","2026/01/01",1431,"2 Beds","Apartment"
"610","200 Wind River Pky, Morrisville, NC 27560","2026/01/01",1747,"3 Beds","Apartment"
"611","1201 Aragon Dr, Knightdale, NC 27545","2026/01/01",1215,"1 Bed","Apartment"
"612","1201 Aragon Dr, Knightdale, NC 27545","2026/01/01",1236,"2 Beds","Apartment"
"613","1201 Aragon Dr, Knightdale, NC 27545","2026/01/01",1443,"3 Beds","Apartment"
"614","1000 Stony Ct, Morrisville, NC 27560","2026/01/01",1279,"1 Bed","Apartment"
"615","1000 Stony Ct, Morrisville, NC 27560","2026/01/01",1410,"2 Beds","Apartment"
"616","1000 Stony Ct, Morrisville, NC 27560","2026/01/01",1918,"3 Beds","Apartment"
"617","5860 McCrimmon Pky, Morrisville, NC 27560","2026/01/01",1409,"1 Bed","Apartment"
"618","5860 McCrimmon Pky, Morrisville, NC 27560","2026/01/01",1833,"2 Beds","Apartment"
"619","100 Eclipse Dr, Cary, NC 27518","2026/01/01",1110,"1 Bed","Apartment"
"620","100 Eclipse Dr, Cary, NC 27518","2026/01/01",1257,"2 Beds","Apartment"
"621","100 Eclipse Dr, Cary, NC 27518","2026/01/01",1347,"3 Beds","Apartment"
"622","448 Lettie Ln, Rolesville, NC 27571","2026/01/01",2275,"3 Beds",NA
"623","2312 Bristol Creek Dr, Morrisville, NC 27560","2026/01/01",1236,"1 Bed","Apartment"
"624","2312 Bristol Creek Dr, Morrisville, NC 27560","2026/01/01",1744,"2 Beds","Apartment"
"625","2312 Bristol Creek Dr, Morrisville, NC 27560","2026/01/01",2178,"3 Beds","Apartment"
"626","200 Edinborough Dr, Durham, NC 27703","2026/01/01",1050,"1 Bed","Apartment"
"627","200 Edinborough Dr, Durham, NC 27703","2026/01/01",1344,"2 Beds","Apartment"
"628","200 Edinborough Dr, Durham, NC 27703","2026/01/01",1654,"3 Beds","Apartment"
"629","2015 Copper Leaf Pky, Durham, NC 27703","2026/01/01",1262,"1 Bed","Apartment"
"630","2015 Copper Leaf Pky, Durham, NC 27703","2026/01/01",1516,"2 Beds","Apartment"
"631","201 Treybrooke Dr, Morrisville, NC 27560","2026/01/01",1199,"1 Bed","Apartment"
"632","201 Treybrooke Dr, Morrisville, NC 27560","2026/01/01",1412,"2 Beds","Apartment"
"633","201 Treybrooke Dr, Morrisville, NC 27560","2026/01/01",1790,"3 Beds","Apartment"
"634","1000 Village Greenway, Cary, NC 27511","2026/01/01",1100,"1 Bed","Apartment"
"635","1000 Village Greenway, Cary, NC 27511","2026/01/01",1200,"2 Beds","Apartment"
"636","1000 Village Greenway, Cary, NC 27511","2026/01/01",1450,"3 Beds","Apartment"
"637","2000 Spring Dr, Garner, NC 27529","2026/01/01",950,"1 Bed","Apartment"
"638","2000 Spring Dr, Garner, NC 27529","2026/01/01",1350,"2 Beds","Apartment"
"639","100 Cascade Falls Ln, Durham, NC 27713","2026/01/01",1180,"1 Bed","Apartment"
"640","100 Cascade Falls Ln, Durham, NC 27713","2026/01/01",1299,"2 Beds","Apartment"
"641","100 Cascade Falls Ln, Durham, NC 27713","2026/01/01",1660,"3 Beds","Apartment"
"642","2400-2521 Cluette Dr, Raleigh, NC 27615","2026/01/01",1179,"1 Bed","Apartment"
"643","2400-2521 Cluette Dr, Raleigh, NC 27615","2026/01/01",1439,"2 Beds","Apartment"
"644","1001-1019 Fox Hunt Ln, Raleigh, NC 27615","2026/01/01",1375,"1 Bed","Apartment"
"645","1001-1019 Fox Hunt Ln, Raleigh, NC 27615","2026/01/01",1335,"2 Beds","Apartment"
"646","1001-1019 Fox Hunt Ln, Raleigh, NC 27615","2026/01/01",1575,"3 Beds","Apartment"
"647","4211 Fox Rd, Raleigh, NC 27616","2026/01/01",999,"1 Bed","Apartment"
"648","4211 Fox Rd, Raleigh, NC 27616","2026/01/01",1199,"2 Beds","Apartment"
"649","4211 Fox Rd, Raleigh, NC 27616","2026/01/01",1649,"3 Beds","Apartment"
"650","5600 Briar Oak Ln, Raleigh, NC 27612","2026/01/01",902,"1 Bed","Apartment"
"651","5600 Briar Oak Ln, Raleigh, NC 27612","2026/01/01",1100,"2 Beds","Apartment"
"652","3920 Knickerbocker Pky, Raleigh, NC 27612","2026/01/01",1204,"1 Bed","Apartment"
"653","3920 Knickerbocker Pky, Raleigh, NC 27612","2026/01/01",1422,"2 Beds","Apartment"
"654","3920 Knickerbocker Pky, Raleigh, NC 27612","2026/01/01",1844,"3 Beds","Apartment"
"655","2421 Landmark Dr, Raleigh, NC 27607","2026/01/01",1155,"Studio","Apartment"
"656","2421 Landmark Dr, Raleigh, NC 27607","2026/01/01",1318,"1 Bed","Apartment"
"657","2421 Landmark Dr, Raleigh, NC 27607","2026/01/01",1699,"2 Beds","Apartment"
"658","1200 Trillium Cir, Raleigh, NC 27606","2026/01/01",1478,"1 Bed","Apartment"
"659","1200 Trillium Cir, Raleigh, NC 27606","2026/01/01",1717,"2 Beds","Apartment"
"660","1200 Trillium Cir, Raleigh, NC 27606","2026/01/01",1980,"3 Beds","Apartment"
"661","740 Smallwood Dr, Raleigh, NC 27605","2026/01/01",1199,"Studio","Apartment"
"662","740 Smallwood Dr, Raleigh, NC 27605","2026/01/01",999,"1 Bed","Apartment"
"663","740 Smallwood Dr, Raleigh, NC 27605","2026/01/01",1499,"2 Beds","Apartment"
"664","3000-3030 Spanish Ct, Raleigh, NC 27607","2026/01/01",1099,"1 Bed","Apartment"
"665","3000-3030 Spanish Ct, Raleigh, NC 27607","2026/01/01",1349,"2 Beds","Apartment"
"666","205 W Davie St, Raleigh, NC 27601","2026/01/01",1410,"Studio","Apartment"
"667","205 W Davie St, Raleigh, NC 27601","2026/01/01",1750,"1 Bed","Apartment"
"668","205 W Davie St, Raleigh, NC 27601","2026/01/01",1890,"2 Beds","Apartment"
"669","3300 Grove Crabtree C..., Raleigh, NC 27613","2026/01/01",1273,"1 Bed","Apartment"
"670","3300 Grove Crabtree C..., Raleigh, NC 27613","2026/01/01",1428,"2 Beds","Apartment"
"671","3300 Grove Crabtree C..., Raleigh, NC 27613","2026/01/01",1518,"3 Beds","Apartment"
"672","3151 Exacta Ln, Raleigh, NC 27613","2026/01/01",946,"1 Bed","Apartment"
"673","3151 Exacta Ln, Raleigh, NC 27613","2026/01/01",1175,"2 Beds","Apartment"
"674","4016 Twickenham Ct, Raleigh, NC 27613","2026/01/01",1005,"1 Bed","Apartment"
"675","4016 Twickenham Ct, Raleigh, NC 27613","2026/01/01",1230,"2 Beds","Apartment"
"676","9920 Jamison Valley Dr, Raleigh, NC 27617","2026/01/01",1429,"1 Bed","Apartment"
"677","9920 Jamison Valley Dr, Raleigh, NC 27617","2026/01/01",1537,"2 Beds","Apartment"
"678","9920 Jamison Valley Dr, Raleigh, NC 27617","2026/01/01",2107,"3 Beds","Apartment"
"679","10022 Meadow Chase Dr, Raleigh, NC 27617","2026/01/01",1387,"1 Bed","Apartment"
"680","10022 Meadow Chase Dr, Raleigh, NC 27617","2026/01/01",1418,"2 Beds","Apartment"
"681","10022 Meadow Chase Dr, Raleigh, NC 27617","2026/01/01",1777,"3 Beds","Apartment"
"682","4700 Westgrove St, Raleigh, NC 27606","2026/01/01",915,"Studio","Apartment"
"683","4700 Westgrove St, Raleigh, NC 27606","2026/01/01",1050,"1 Bed","Apartment"
"684","4700 Westgrove St, Raleigh, NC 27606","2026/01/01",1195,"2 Beds","Apartment"
"685","510 N Wilmington St, Raleigh, NC 27604","2026/01/01",1480,"Studio","Apartment"
"686","510 N Wilmington St, Raleigh, NC 27604","2026/01/01",1498,"1 Bed","Apartment"
"687","510 N Wilmington St, Raleigh, NC 27604","2026/01/01",1952,"2 Beds","Apartment"
"688","6010 Attleboro Dr, Raleigh, NC 27606","2026/01/01",1293,"1 Bed","Apartment"
"689","6010 Attleboro Dr, Raleigh, NC 27606","2026/01/01",1628,"2 Beds","Apartment"
"690","6010 Attleboro Dr, Raleigh, NC 27606","2026/01/01",2099,"3 Beds","Apartment"
"691","616 Oberlin Rd, Raleigh, NC 27605","2026/01/01",1487,"Studio","Apartment"
"692","616 Oberlin Rd, Raleigh, NC 27605","2026/01/01",1487,"1 Bed","Apartment"
"693","616 Oberlin Rd, Raleigh, NC 27605","2026/01/01",2469,"2 Beds+","Apartment"
"694","2841 Manorcrest Ct, Raleigh, NC 27609","2026/01/01",1245,"Studio","Apartment"
"695","2841 Manorcrest Ct, Raleigh, NC 27609","2026/01/01",1545,"1 Bed","Apartment"
"696","2841 Manorcrest Ct, Raleigh, NC 27609","2026/01/01",1756,"2 Beds","Apartment"
"697","4408 Marriott Dr, Raleigh, NC 27612","2026/01/01",1670,"1 Bed","Apartment"
"698","4408 Marriott Dr, Raleigh, NC 27612","2026/01/01",2205,"2 Beds","Apartment"
"699","1500 Isner Ln, Raleigh, NC 27603","2026/01/01",1125,"1 Bed","Apartment"
"700","1500 Isner Ln, Raleigh, NC 27603","2026/01/01",1440,"2 Beds","Apartment"
"701","7203-7303 Plumleaf Rd, Raleigh, NC 27613","2026/01/01",1246,"1 Bed","Apartment"
"702","7203-7303 Plumleaf Rd, Raleigh, NC 27613","2026/01/01",1525,"2 Beds","Apartment"
"703","7203-7303 Plumleaf Rd, Raleigh, NC 27613","2026/01/01",1835,"3 Beds","Apartment"
"704","712 Tucker St, Raleigh, NC 27603","2026/01/01",1547,"Studio","Apartment"
"705","712 Tucker St, Raleigh, NC 27603","2026/01/01",1422,"1 Bed","Apartment"
"706","712 Tucker St, Raleigh, NC 27603","2026/01/01",2269,"2 Beds","Apartment"
"707","3310 Womans Club Dr, Raleigh, NC 27612","2026/01/01",1319,"Studio","Apartment"
"708","3310 Womans Club Dr, Raleigh, NC 27612","2026/01/01",1557,"1 Bed","Apartment"
"709","3310 Womans Club Dr, Raleigh, NC 27612","2026/01/01",1817,"2 Beds+","Apartment"
"710","305 Oberlin Rd, Raleigh, NC 27605","2026/01/01",1477,"Studio","Apartment"
"711","305 Oberlin Rd, Raleigh, NC 27605","2026/01/01",1517,"1 Bed","Apartment"
"712","305 Oberlin Rd, Raleigh, NC 27605","2026/01/01",2101,"2 Beds","Apartment"
"713","3711 Exchange Glenwood Pl, Raleigh, NC 27612","2026/01/01",1328,"Studio","Apartment"
"714","3711 Exchange Glenwood Pl, Raleigh, NC 27612","2026/01/01",1767,"1 Bed","Apartment"
"715","3711 Exchange Glenwood Pl, Raleigh, NC 27612","2026/01/01",2234,"2 Beds+","Apartment"
"716","9200 Bruckhaus St, Raleigh, NC 27617","2026/01/01",1275,"1 Bed","Apartment"
"717","9200 Bruckhaus St, Raleigh, NC 27617","2026/01/01",1590,"2 Beds","Apartment"
"718","2421 Brightcreek Falls Trl, Raleigh, NC 27610","2026/01/01",1273,"Studio","Apartment"
"719","2421 Brightcreek Falls Trl, Raleigh, NC 27610","2026/01/01",1169,"1 Bed","Apartment"
"720","2421 Brightcreek Falls Trl, Raleigh, NC 27610","2026/01/01",2070,"2 Beds+","Apartment"
"721","10200 Crichton St, Raleigh, NC 27617","2026/01/01",1258,"1 Bed","Apartment"
"722","10200 Crichton St, Raleigh, NC 27617","2026/01/01",1352,"2 Beds","Apartment"
"723","10200 Crichton St, Raleigh, NC 27617","2026/01/01",1676,"3 Beds","Apartment"
"724","5581 Burnlee Pl, Raleigh, NC 27609","2026/01/01",1399,"2 Beds","Apartment"
"725","5581 Burnlee Pl, Raleigh, NC 27609","2026/01/01",1721,"3 Beds","Apartment"
"726","2541 Landmark Dr, Raleigh, NC 27607","2026/01/01",1249,"1 Bed","Apartment"
"727","2541 Landmark Dr, Raleigh, NC 27607","2026/01/01",1899,"3 Beds","Apartment"
"728","650 W North St, Raleigh, NC 27603","2026/01/01",1250,"Studio","Apartment"
"729","650 W North St, Raleigh, NC 27603","2026/01/01",1450,"1 Bed","Apartment"
"730","650 W North St, Raleigh, NC 27603","2026/01/01",1950,"2 Beds","Apartment"
"731","2292 Fox Ridge Manor Rd, Raleigh, NC 27610","2026/01/01",1350,"2 Beds","Apartment"
"732","2292 Fox Ridge Manor Rd, Raleigh, NC 27610","2026/01/01",1750,"3 Beds","Apartment"
"733","214 Lofts Ln, Raleigh, NC 27609","2026/01/01",1274,"1 Bed","Apartment"
"734","214 Lofts Ln, Raleigh, NC 27609","2026/01/01",1249,"2 Beds","Apartment"
"735","214 Lofts Ln, Raleigh, NC 27609","2026/01/01",1672,"3 Beds","Apartment"
"736","4600-4612 Dansey Dr, Raleigh, NC 27616","2026/01/01",1016,"1 Bed","Apartment"
"737","4600-4612 Dansey Dr, Raleigh, NC 27616","2026/01/01",1218,"2 Beds","Apartment"
"738","4600-4612 Dansey Dr, Raleigh, NC 27616","2026/01/01",1293,"3 Beds","Apartment"
"739","4801 Harbour Towne Dr, Raleigh, NC 27604","2026/01/01",1326,"1 Bed","Apartment"
"740","4801 Harbour Towne Dr, Raleigh, NC 27604","2026/01/01",1499,"2 Beds","Apartment"
"741","4801 Harbour Towne Dr, Raleigh, NC 27604","2026/01/01",1607,"3 Beds","Apartment"
"NA.1",NA,NA,NA,NA,NA
"743","4601 Baymar Dr, Raleigh, NC 27612","2026/01/01",915,"1 Bed","Apartment"
"744","4601 Baymar Dr, Raleigh, NC 27612","2026/01/01",1378,"2 Beds","Apartment"
"745","10210 Hillston Ridge Rd, Raleigh, NC 27617","2026/01/01",1144,"1 Bed","Apartment"
"746","10210 Hillston Ridge Rd, Raleigh, NC 27617","2026/01/01",1298,"2 Beds","Apartment"
"747","10210 Hillston Ridge Rd, Raleigh, NC 27617","2026/01/01",1574,"3 Beds","Apartment"
"748","1025 Avent Hl, Raleigh, NC 27606","2026/01/01",1050,"1 Bed","Apartment"
"749","1025 Avent Hl, Raleigh, NC 27606","2026/01/01",1265,"2 Beds","Apartment"
"750","2525 Pavilion, Raleigh, NC 27615","2026/01/01",1145,"1 Bed","Apartment"
"751","2525 Pavilion, Raleigh, NC 27615","2026/01/01",1395,"2 Beds","Apartment"
"752","2525 Pavilion, Raleigh, NC 27615","2026/01/01",1540,"3 Beds","Apartment"
"753","4900 Chandler Ridge Cir, Raleigh, NC 27603","2026/01/01",1293,"1 Bed","Apartment"
"754","4900 Chandler Ridge Cir, Raleigh, NC 27603","2026/01/01",1592,"2 Beds","Apartment"
"755","4900 Chandler Ridge Cir, Raleigh, NC 27603","2026/01/01",1870,"3 Beds","Apartment"
"756","7303 Hihenge Ct, Raleigh, NC 27615","2026/01/01",1029,"1 Bed","Apartment"
"757","7303 Hihenge Ct, Raleigh, NC 27615","2026/01/01",1390,"2 Beds","Apartment"
"758","7303 Hihenge Ct, Raleigh, NC 27615","2026/01/01",1989,"3 Beds","Apartment"
"759","1105 Navaho Dr, Raleigh, NC 27609","2026/01/01",989,"3 Beds",NA
"760","2400 Garden Hill Dr, Raleigh, NC 27614","2026/01/01",1155,"1 Bed","Apartment"
"761","2400 Garden Hill Dr, Raleigh, NC 27614","2026/01/01",1348,"2 Beds","Apartment"
"762","2400 Garden Hill Dr, Raleigh, NC 27614","2026/01/01",1926,"3 Beds","Apartment"
"763","3950 Fairsted Dr, Raleigh, NC 27612","2026/01/01",1220,"1 Bed","Apartment"
"764","3950 Fairsted Dr, Raleigh, NC 27612","2026/01/01",1580,"2 Beds","Apartment"
"765","3950 Fairsted Dr, Raleigh, NC 27612","2026/01/01",2595,"3 Beds","Apartment"
"766","6200 Riese Dr, Raleigh, NC 27613","2026/01/01",954,"1 Bed","Apartment"
"767","6200 Riese Dr, Raleigh, NC 27613","2026/01/01",1266,"2 Beds","Apartment"
"768","10100 Donerail Way, Raleigh, NC 27617","2026/01/01",1058,"1 Bed","Apartment"
"769","10100 Donerail Way, Raleigh, NC 27617","2026/01/01",1438,"2 Beds","Apartment"
"770","10100 Donerail Way, Raleigh, NC 27617","2026/01/01",1503,"3 Beds","Apartment"
"771","2101 Gorman St, Raleigh, NC 27606","2026/01/01",1075,"2 Beds","Apartment"
"772","2101 Gorman St, Raleigh, NC 27606","2026/01/01",1395,"3 Beds","Apartment"
"773","3131 Calvary Dr, Raleigh, NC 27604","2026/01/01",948,"1 Bed","Apartment"
"774","3131 Calvary Dr, Raleigh, NC 27604","2026/01/01",1192,"2 Beds","Apartment"
"775","3221 Lynn Ridge Rd, Raleigh, NC 27613","2026/01/01",1048,"1 Bed","Apartment"
"776","3221 Lynn Ridge Rd, Raleigh, NC 27613","2026/01/01",1275,"2 Beds","Apartment"
"777","3401 Bremer Hall Ct, Raleigh, NC 27615","2026/01/01",999,"1 Bed","Apartment"
"778","3401 Bremer Hall Ct, Raleigh, NC 27615","2026/01/01",1199,"2 Beds","Apartment"
"779","11100 Beckstone Way, Raleigh, NC 27614","2026/01/01",1186,"1 Bed","Apartment"
"780","11100 Beckstone Way, Raleigh, NC 27614","2026/01/01",1382,"2 Beds","Apartment"
"781","11100 Beckstone Way, Raleigh, NC 27614","2026/01/01",1524,"3 Beds","Apartment"
"782","6411 Farmgate Rd, Raleigh, NC 27606","2026/01/01",1189,"1 Bed","Apartment"
"783","6411 Farmgate Rd, Raleigh, NC 27606","2026/01/01",1335,"2 Beds","Apartment"
"784","6411 Farmgate Rd, Raleigh, NC 27606","2026/01/01",1579,"3 Beds","Apartment"
"785","2700 Brigadoon Dr, Raleigh, NC 27606","2026/01/01",1045,"1 Bed","Apartment"
"786","2700 Brigadoon Dr, Raleigh, NC 27606","2026/01/01",1085,"2 Beds","Apartment"
"787","2700 Brigadoon Dr, Raleigh, NC 27606","2026/01/01",1595,"3 Beds","Apartment"
"788","1914 Generation Dr, Raleigh, NC 27612","2026/01/01",1036,"1 Bed","Apartment"
"789","1914 Generation Dr, Raleigh, NC 27612","2026/01/01",1094,"2 Beds","Apartment"
"790","1914 Generation Dr, Raleigh, NC 27612","2026/01/01",1432,"3 Beds","Apartment"
"791","3101 Compatible Way, Raleigh, NC 27603","2026/01/01",880,"2 Beds","Apartment"
"792","3101 Compatible Way, Raleigh, NC 27603","2026/01/01",795,"3 Beds","Apartment"
"793","3101 Compatible Way, Raleigh, NC 27603","2026/01/01",780,"4 Beds","Apartment"
"794","1100 Lenoxplace Cir, Raleigh, NC 27603","2026/01/01",1113,"1 Bed","Apartment"
"795","1100 Lenoxplace Cir, Raleigh, NC 27603","2026/01/01",1274,"2 Beds","Apartment"
"796","1100 Lenoxplace Cir, Raleigh, NC 27603","2026/01/01",1517,"3 Beds","Apartment"
"797","1309-1325 Kent Rd, Raleigh, NC 27606","2026/01/01",1000,"3 Beds",NA
"798","1000 Navaho Dr, Raleigh, NC 27609","2026/01/01",995,"Studio","Apartment"
"799","1000 Navaho Dr, Raleigh, NC 27609","2026/01/01",1395,"2 Beds","Apartment"
"800","2450 Centennial Ridge Way, Raleigh, NC 27603","2026/01/01",699,"2 Beds",NA
"801","10 Oakdale Dr, Raleigh, NC 27606","2026/01/01",939,"3 Beds","Apartment"
"802","10 Oakdale Dr, Raleigh, NC 27606","2026/01/01",845,"4 Beds","Apartment"
"803","4110 Wake Hills Ln, Raleigh, NC 27616","2026/01/01",1092,"1 Bed","Apartment"
"804","4110 Wake Hills Ln, Raleigh, NC 27616","2026/01/01",1185,"2 Beds","Apartment"
"805","4110 Wake Hills Ln, Raleigh, NC 27616","2026/01/01",1485,"3 Beds","Apartment"
"806","5400 Portree Pl, Raleigh, NC 27606","2026/01/01",855,"1 Bed","Apartment"
"807","5400 Portree Pl, Raleigh, NC 27606","2026/01/01",1035,"2 Beds","Apartment"
"808","5400 Portree Pl, Raleigh, NC 27606","2026/01/01",2355,"4 Beds","Apartment"
"809","12201 Oakwood View Dr, Raleigh, NC 27614","2026/01/01",1233,"1 Bed","Apartment"
"810","12201 Oakwood View Dr, Raleigh, NC 27614","2026/01/01",1384,"2 Beds","Apartment"
"811","12201 Oakwood View Dr, Raleigh, NC 27614","2026/01/01",1806,"3 Beds","Apartment"
"812","4407 Hopson Rd, Morrisville, NC 27560","2026/01/01",1284,"1 Bed","Apartment"
"813","4407 Hopson Rd, Morrisville, NC 27560","2026/01/01",1579,"2 Beds","Apartment"
"814","4407 Hopson Rd, Morrisville, NC 27560","2026/01/01",1799,"3 Beds","Apartment"
"815","5472 S Miami Blvd, Durham, NC 27703","2026/01/01",1306,"1 Bed","Apartment"
"816","5472 S Miami Blvd, Durham, NC 27703","2026/01/01",1528,"2 Beds","Apartment"
"817","5472 S Miami Blvd, Durham, NC 27703","2026/01/01",2198,"3 Beds","Apartment"
"818","300 Hickory Trace Ln, Garner, NC 27529","2026/01/01",1415,"1 Bed","Apartment"
"819","300 Hickory Trace Ln, Garner, NC 27529","2026/01/01",1520,"2 Beds","Apartment"
"820","2751 Page Road, Morrisville, NC 27560","2026/01/01",2278,"2 Beds",NA
"821","366-370 W Oak Ave, Wake Forest, NC 27587","2026/01/01",1340,"2 Beds",NA
"822","5817 Arringdon Park Dr, Morrisville, NC 27560","2026/01/01",2229,"3 Beds","Apartment"
"823","5817 Arringdon Park Dr, Morrisville, NC 27560","2026/01/01",2559,"4 Beds","Apartment"
"824","100 Hempstead Ct, Cary, NC 27513","2026/01/01",1203,"1 Bed","Apartment"
"825","100 Hempstead Ct, Cary, NC 27513","2026/01/01",1258,"2 Beds","Apartment"
"826","1001 Greystone Common Dr, Knightdale, NC 27545","2026/01/01",1200,"1 Bed","Apartment"
"827","1001 Greystone Common Dr, Knightdale, NC 27545","2026/01/01",1291,"2 Beds","Apartment"
"828","1001 Greystone Common Dr, Knightdale, NC 27545","2026/01/01",1665,"3 Beds","Apartment"
"829","3404 Page Rd, Morrisville, NC 27560","2026/01/01",2369,"2 Beds","Apartment"
"830","3404 Page Rd, Morrisville, NC 27560","2026/01/01",2300,"3 Beds","Apartment"
"831","1760 Pasture Walk Dr, Wake Forest, NC 27587","2026/01/01",1197,"1 Bed","Apartment"
"832","1760 Pasture Walk Dr, Wake Forest, NC 27587","2026/01/01",1395,"2 Beds","Apartment"
"833","1760 Pasture Walk Dr, Wake Forest, NC 27587","2026/01/01",1901,"3 Beds","Apartment"
"834","4101 Skye Ln, Cary, NC 27518","2026/01/01",1224,"Studio","Apartment"
"835","4101 Skye Ln, Cary, NC 27518","2026/01/01",1139,"1 Bed","Apartment"
"836","4101 Skye Ln, Cary, NC 27518","2026/01/01",1723,"2 Beds","Apartment"
"837","3101 Rise Dr, Morrisville, NC 27560","2026/01/01",1183,"1 Bed","Apartment"
"838","3101 Rise Dr, Morrisville, NC 27560","2026/01/01",1698,"2 Beds","Apartment"
"839","3101 Rise Dr, Morrisville, NC 27560","2026/01/01",2261,"3 Beds","Apartment"
"840","400 Evolve Dr, Garner, NC 27529","2026/01/01",1358,"1 Bed","Apartment"
"841","400 Evolve Dr, Garner, NC 27529","2026/01/01",1532,"2 Beds","Apartment"
"842","400 Evolve Dr, Garner, NC 27529","2026/01/01",1879,"3 Beds","Apartment"
"843","300 Sudbury Ln, Cary, NC 27513","2026/01/01",1107,"1 Bed","Apartment"
"844","300 Sudbury Ln, Cary, NC 27513","2026/01/01",1449,"2 Beds","Apartment"
"845","300 Sudbury Ln, Cary, NC 27513","2026/01/01",1586,"3 Beds","Apartment"
"846","3000 Renaissance Park Pl, Cary, NC 27513","2026/01/01",1350,"1 Bed","Apartment"
"847","3000 Renaissance Park Pl, Cary, NC 27513","2026/01/01",1750,"2 Beds","Apartment"
