"","Address","Date","Rent","Aprt_Type","Building_Type"
"1054","3048 Stanton Rd SE, Washington, DC 20020","2026/01/01",1613,"1 Bed","Apartment"
"1055","3048 Stanton Rd SE, Washington, DC 20020","2026/01/01",1929,"2 Beds","Apartment"
"1056","3048 Stanton Rd SE, Washington, DC 20020","2026/01/01",2243,"3 Beds","Apartment"
"1057","2213 14th St NW, Washington, DC 20009","2026/01/01",2000,"Studio","Apartment"
"1058","2213 14th St NW, Washington, DC 20009","2026/01/01",868,"1 Bed","Apartment"
"1059","2213 14th St NW, Washington, DC 20009","2026/01/01",1297,"2 Beds","Apartment"
"1060","5717 Dix St NE, Washington, DC 20019","2026/01/01",1295,"1 Bed","Apartment"
"1061","5717 Dix St NE, Washington, DC 20019","2026/01/01",1552,"2 Beds","Apartment"
"1062","525 Thayer Ave, Silver Spring, MD 20910","2026/01/01",1478,"1 Bed","Apartment"
"1063","525 Thayer Ave, Silver Spring, MD 20910","2026/01/01",1897,"2 Beds","Apartment"
"1064","525 Thayer Ave, Silver Spring, MD 20910","2026/01/01",2145,"3 Beds","Apartment"
"1065","5902 31st Ave, Hyattsville, MD 20782","2026/01/01",1499,"1 Bed","Apartment"
"1066","5902 31st Ave, Hyattsville, MD 20782","2026/01/01",1736,"2 Beds","Apartment"
"1067","908 Marcy Ave, Oxon Hill, MD 20745","2026/01/01",1527,"1 Bed","Apartment"
"1068","908 Marcy Ave, Oxon Hill, MD 20745","2026/01/01",1553,"2 Beds","Apartment"
"1069","908 Marcy Ave, Oxon Hill, MD 20745","2026/01/01",2099,"3 Beds","Apartment"
"1070","7025 Strathmore St, Chevy Chase, MD 20815","2026/01/01",1911,"1 Bed","Apartment"
"1071","7025 Strathmore St, Chevy Chase, MD 20815","2026/01/01",2150,"2 Beds","Apartment"
"1072","2603 Southern Ave, Temple Hills, MD 20748","2026/01/01",900,"Studio","Apartment"
"1073","2603 Southern Ave, Temple Hills, MD 20748","2026/01/01",1125,"1 Bed","Apartment"
"1074","2603 Southern Ave, Temple Hills, MD 20748","2026/01/01",1245,"2 Beds+","Apartment"
"1075","1310 N Oak St, Arlington, VA 22209","2026/01/01",2060,"2 Beds+","Room"
"1076","2306 11th St N, Arlington, VA 22201","2026/01/01",2321,"2 Beds+","Room"
"NA.30",NA,NA,NA,NA,NA
"1078","3828 Georgia Ave NW, Washington, DC 20011","2026/01/01",1940,"Studio","Apartment"
"1079","3828 Georgia Ave NW, Washington, DC 20011","2026/01/01",2250,"1 Bed","Apartment"
"1080","3828 Georgia Ave NW, Washington, DC 20011","2026/01/01",3135,"2 Beds","Apartment"
"1081","1364 Constitution Ave NE, Washington, DC 20002","2026/01/01",2000,"2 Beds","Room"
"1082","350 Maple Dr SW, Washington, DC 20024","2026/01/01",1693,"Studio","Apartment"
"1083","350 Maple Dr SW, Washington, DC 20024","2026/01/01",2127,"1 Bed","Apartment"
"1084","350 Maple Dr SW, Washington, DC 20024","2026/01/01",3105,"2 Beds","Apartment"
"NA.31",NA,NA,NA,NA,NA
"1086","501 12th St NE, Washington, DC 20002","2026/01/01",1599,"2 Beds","Room"
"1087","4196 Livingston Rd SE, Washington, DC 20032","2026/01/01",1893,"2 Beds","Room"
"NA.32",NA,NA,NA,NA,NA
"1089","2420 16th St NW, Washington, DC 20009","2026/01/01",1649,"Studio","Apartment"
"1090","2420 16th St NW, Washington, DC 20009","2026/01/01",2344,"1 Bed","Apartment"
"1091","1240 4th St NE, Washington, DC 20002","2026/01/01",2045,"1 Bed","Apartment"
"1092","1240 4th St NE, Washington, DC 20002","2026/01/01",3046,"2 Beds","Apartment"
"1093","1631 Kalorama Rd NW, Washington, DC 20009","2026/01/01",2300,"2 Beds","Room"
"NA.33",NA,NA,NA,NA,NA
"1095","1350 Florida Ave NW, Washington, DC 20009","2026/01/01",1788,"Studio","Apartment"
"1096","1350 Florida Ave NW, Washington, DC 20009","2026/01/01",2095,"1 Bed","Apartment"
"1097","1126 9th St NW, Washington, DC 20001","2026/01/01",1525,"1 Bed","Room"
"1098","1716 14th St NW, Washington, DC 20009","2026/01/01",3795,"1 Bed","Room"
"1099","211 Elm St NW, Washington, DC 20001","2026/01/01",1500,"Studio","Apartment"
"1100","211 Elm St NW, Washington, DC 20001","2026/01/01",1655,"1 Bed","Apartment"
"1101","211 Elm St NW, Washington, DC 20001","2026/01/01",2320,"2 Beds","Apartment"
"1102","1813 35th St NW, Washington, DC 20007","2026/01/01",2475,"1 Bed","Apartment"
"1103","1813 35th St NW, Washington, DC 20007","2026/01/01",2900,"2 Beds","Apartment"
"1104","1908 Florida Ave NW, Washington, DC 20009","2026/01/01",1784,"2 Beds","Room"
"1105","1601 Argonne Pl NW, Washington, DC 20009","2026/01/01",1533,"Studio","Apartment"
"1106","1601 Argonne Pl NW, Washington, DC 20009","2026/01/01",2182,"1 Bed","Apartment"
"1107","1601 Argonne Pl NW, Washington, DC 20009","2026/01/01",3331,"2 Beds","Apartment"
"1108","1201 Perry St NE, Washington, DC 20017","2026/01/01",1200,"2 Beds","Room"
"1109","1630 Euclid St NW, Washington, DC 20009","2026/01/01",1688,"Studio","Apartment"
"1110","1630 Euclid St NW, Washington, DC 20009","2026/01/01",2059,"1 Bed","Apartment"
"1111","1630 Euclid St NW, Washington, DC 20009","2026/01/01",2750,"2 Beds","Apartment"
"NA.34",NA,NA,NA,NA,NA
"1113","501 H St NE, Washington, DC 20002","2026/01/01",1999,"Studio","Apartment"
"1114","501 H St NE, Washington, DC 20002","2026/01/01",2113,"1 Bed","Apartment"
"1115","501 H St NE, Washington, DC 20002","2026/01/01",2939,"2 Beds","Apartment"
"1116","4411 Connecticut Ave NW, Washington, DC 20008","2026/01/01",2425,"1 Bed","Apartment"
"1117","4411 Connecticut Ave NW, Washington, DC 20008","2026/01/01",3739,"2 Beds","Apartment"
"1118","1401 N St NW, Washington, DC 20005","2026/01/01",2145,"Studio","Apartment"
"1119","1401 N St NW, Washington, DC 20005","2026/01/01",2450,"1 Bed","Apartment"
"1120","3401 38th St NW, Washington, DC 20016","2026/01/01",1848,"Studio","Apartment"
"1121","3401 38th St NW, Washington, DC 20016","2026/01/01",2295,"1 Bed","Apartment"
"1122","3401 38th St NW, Washington, DC 20016","2026/01/01",3643,"2 Beds","Apartment"
"1123","2724-2740 Porter St NW, Washington, DC 20008","2026/01/01",1350,"Studio","Apartment"
"1124","2724-2740 Porter St NW, Washington, DC 20008","2026/01/01",1799,"1 Bed","Apartment"
"1125","2724-2740 Porter St NW, Washington, DC 20008","2026/01/01",2650,"2 Beds","Apartment"
"1126","2745-2749 Ordway St NW, Washington, DC 20008","2026/01/01",1350,"Studio","Apartment"
"1127","2745-2749 Ordway St NW, Washington, DC 20008","2026/01/01",1799,"1 Bed","Apartment"
"1128","2745-2749 Ordway St NW, Washington, DC 20008","2026/01/01",2600,"2 Beds","Apartment"
"1129","230 Rhode Island Ave NE, Washington, DC 20002","2026/01/01",1715,"2 Beds","Room"
"1130","950 3rd St NW, Washington, DC 20001","2026/01/01",2435,"1 Bed","Apartment"
"1131","950 3rd St NW, Washington, DC 20001","2026/01/01",3680,"2 Beds","Apartment"
"1132","450 K St NW, Washington, DC 20001","2026/01/01",2059,"Studio","Apartment"
"1133","450 K St NW, Washington, DC 20001","2026/01/01",2229,"1 Bed","Apartment"
"1134","450 K St NW, Washington, DC 20001","2026/01/01",3669,"2 Beds","Apartment"
"1135","320 Florida Ave NE, Washington, DC 20002","2026/01/01",1803,"Studio","Apartment"
"1136","320 Florida Ave NE, Washington, DC 20002","2026/01/01",2250,"1 Bed","Apartment"
"1137","320 Florida Ave NE, Washington, DC 20002","2026/01/01",2520,"2 Beds","Apartment"
"1138","5425 Connecticut Ave NW, Washington, DC 20015","2026/01/01",1695,"Studio","Apartment"
"1139","5425 Connecticut Ave NW, Washington, DC 20015","2026/01/01",2125,"1 Bed","Apartment"
"1140","5425 Connecticut Ave NW, Washington, DC 20015","2026/01/01",2675,"2 Beds","Apartment"
"1141","2400 16th St NW, Washington, DC 20009","2026/01/01",1700,"Studio","Apartment"
"1142","2400 16th St NW, Washington, DC 20009","2026/01/01",2125,"1 Bed","Apartment"
"1143","2400 16th St NW, Washington, DC 20009","2026/01/01",3436,"2 Beds","Apartment"
"1144","1210 Massachusetts Ave NW, Washington, DC 20005","2026/01/01",2078,"Studio","Apartment"
"1145","1210 Massachusetts Ave NW, Washington, DC 20005","2026/01/01",3495,"1 Bed","Apartment"
"1146","1210 Massachusetts Ave NW, Washington, DC 20005","2026/01/01",3728,"2 Beds","Apartment"
"1147","2901 Connecticut Ave NW, Washington, DC 20008","2026/01/01",1609,"Studio","Apartment"
"1148","2901 Connecticut Ave NW, Washington, DC 20008","2026/01/01",1715,"1 Bed","Apartment"
"1149","2901 Connecticut Ave NW, Washington, DC 20008","2026/01/01",2207,"2 Beds","Apartment"
"1150","1617 14th St NW, Washington, DC 20009","2026/01/01",2099,"Studio","Apartment"
"1151","1617 14th St NW, Washington, DC 20009","2026/01/01",2650,"1 Bed","Apartment"
"1152","1617 14th St NW, Washington, DC 20009","2026/01/01",4100,"2 Beds","Apartment"
"1153","400 K St NW, Washington, DC 20001","2026/01/01",2162,"Studio","Apartment"
"1154","400 K St NW, Washington, DC 20001","2026/01/01",2434,"1 Bed","Apartment"
"1155","400 K St NW, Washington, DC 20001","2026/01/01",3991,"2 Beds","Apartment"
"1156","3709 New Hampshire Ave NW, Washington, DC 20010","2026/01/01",3995,"2 Beds","Room"
"1157","550 Morse St NE, Washington, DC 20002","2026/01/01",2214,"1 Bed","Apartment"
"1158","550 Morse St NE, Washington, DC 20002","2026/01/01",3050,"2 Beds","Apartment"
"NA.35",NA,NA,NA,NA,NA
"1160","1717 E Capitol St SE, Washington, DC 20003","2026/01/01",1640,"Studio","Apartment"
"1161","1717 E Capitol St SE, Washington, DC 20003","2026/01/01",1885,"1 Bed","Apartment"
"1162","1717 E Capitol St SE, Washington, DC 20003","2026/01/01",2510,"2 Beds","Apartment"
"1163","6918 Willow St NW, Washington, DC 20012","2026/01/01",1543,"Studio","Apartment"
"1164","6918 Willow St NW, Washington, DC 20012","2026/01/01",1612,"1 Bed","Apartment"
"1165","6918 Willow St NW, Washington, DC 20012","2026/01/01",2712,"2 Beds","Apartment"
"1166","2416 K St NW, Washington, DC 20037","2026/01/01",1995,"Studio","Apartment"
"1167","2416 K St NW, Washington, DC 20037","2026/01/01",2249,"1 Bed","Apartment"
"1168","2416 K St NW, Washington, DC 20037","2026/01/01",2699,"2 Beds","Apartment"
"1169","1001 4th St SW, Washington, DC 20024","2026/01/01",2019,"1 Bed","Apartment"
"1170","1001 4th St SW, Washington, DC 20024","2026/01/01",3339,"2 Beds","Apartment"
"1171","5182 Eastern Ave NE, Washington, DC 20011","2026/01/01",1975,"1 Bed","Apartment"
"1172","5182 Eastern Ave NE, Washington, DC 20011","2026/01/01",2200,"2 Beds","Apartment"
"1173","5182 Eastern Ave NE, Washington, DC 20011","2026/01/01",3004,"3 Beds","Apartment"
"1174","1803 Biltmore St NW, Washington, DC 20009","2026/01/01",1662,"Studio","Apartment"
"1175","1803 Biltmore St NW, Washington, DC 20009","2026/01/01",2367,"1 Bed","Apartment"
"1176","440 K St NW, Washington, DC 20001","2026/01/01",2229,"1 Bed","Apartment"
"1177","440 K St NW, Washington, DC 20001","2026/01/01",3836,"2 Beds","Apartment"
"1178","4530 Fort Totten Dr NE, Washington, DC 20011","2026/01/01",1700,"1 Bed","Apartment"
"1179","4530 Fort Totten Dr NE, Washington, DC 20011","2026/01/01",2199,"2 Beds","Apartment"
"1180","410 Richardson Pl NW, Washington, DC 20001","2026/01/01",1350,"2 Beds","Room"
"1181","818 Bladensburg Rd NE, Washington, DC 20002","2026/01/01",2750,"1 Bed","Apartment"
"1182","818 Bladensburg Rd NE, Washington, DC 20002","2026/01/01",2600,"2 Beds","Apartment"
"1183","1811-1815 S St NW, Washington, DC 20009","2026/01/01",1795,"2 Beds","Room"
"1184","2800 Woodley Rd NW, Washington, DC 20008","2026/01/01",1725,"Studio","Apartment"
"1185","2800 Woodley Rd NW, Washington, DC 20008","2026/01/01",1920,"1 Bed","Apartment"
"1186","2800 Woodley Rd NW, Washington, DC 20008","2026/01/01",2562,"2 Beds","Apartment"
"1187","301 G St SW, Washington, DC 20024","2026/01/01",1461,"Studio","Apartment"
"1188","301 G St SW, Washington, DC 20024","2026/01/01",1952,"1 Bed","Apartment"
"1189","2601 Virginia Ave NW, Washington, DC 20037","2026/01/01",2375,"1 Bed","Apartment"
"1190","2601 Virginia Ave NW, Washington, DC 20037","2026/01/01",2099,"2 Beds","Apartment"
"1191","2147-2149 P St NW, Washington, DC 20037","2026/01/01",1650,"3 Beds","Apartment"
"1192","2147-2149 P St NW, Washington, DC 20037","2026/01/01",1550,"4 Beds","Apartment"
"1193","3614 Connecticut Ave NW, Washington, DC 20008","2026/01/01",1250,"Studio","Apartment"
"1194","3614 Connecticut Ave NW, Washington, DC 20008","2026/01/01",1799,"1 Bed","Apartment"
"1195","3614 Connecticut Ave NW, Washington, DC 20008","2026/01/01",1999,"2 Beds","Apartment"
"1196","2500 Wisconsin Ave NW, Washington, DC 20007","2026/01/01",1503,"Studio","Apartment"
"1197","2500 Wisconsin Ave NW, Washington, DC 20007","2026/01/01",2050,"1 Bed","Apartment"
"1198","1600 16th St NW, Washington, DC 20009","2026/01/01",1699,"Studio","Apartment"
"1199","1600 16th St NW, Washington, DC 20009","2026/01/01",2000,"1 Bed","Apartment"
"1200","450 Massachusetts Ave NW, Washington, DC 20001","2026/01/01",1768,"Studio","Apartment"
"1201","450 Massachusetts Ave NW, Washington, DC 20001","2026/01/01",2228,"1 Bed","Apartment"
"1202","450 Massachusetts Ave NW, Washington, DC 20001","2026/01/01",3111,"2 Beds","Apartment"
"1203","2700 Q St NW, Washington, DC 20007","2026/01/01",1823,"Studio","Apartment"
"1204","2700 Q St NW, Washington, DC 20007","2026/01/01",2275,"1 Bed","Apartment"
"1205","2700 Q St NW, Washington, DC 20007","2026/01/01",3643,"2 Beds","Apartment"
"1206","6817 Georgia Ave NW, Washington, DC 20012","2026/01/01",1475,"Studio","Apartment"
"1207","6817 Georgia Ave NW, Washington, DC 20012","2026/01/01",1675,"1 Bed","Apartment"
"1208","6817 Georgia Ave NW, Washington, DC 20012","2026/01/01",1925,"2 Beds","Apartment"
"1209","2801 Jasper St SE, Washington, DC 20020","2026/01/01",2100,"2 Beds","Room"
"1210","700 Constitution Ave NE, Washington, DC 20002","2026/01/01",1400,"Studio","Apartment"
"1211","700 Constitution Ave NE, Washington, DC 20002","2026/01/01",2000,"1 Bed","Apartment"
"1212","700 Constitution Ave NE, Washington, DC 20002","2026/01/01",3100,"2 Beds","Apartment"
"1213","4600 Wisconsin Ave NW, Washington, DC 20016","2026/01/01",2150,"Studio","Apartment"
"1214","4600 Wisconsin Ave NW, Washington, DC 20016","2026/01/01",2305,"1 Bed","Apartment"
"1215","4600 Wisconsin Ave NW, Washington, DC 20016","2026/01/01",4150,"2 Beds","Apartment"
"1216","425 8th St NW, Washington, DC 20004","2026/01/01",2950,"1 Bed","Apartment"
"1217","425 8th St NW, Washington, DC 20004","2026/01/01",3900,"2 Beds","Apartment"
"1218","1735 28th St SE, Washington, DC 20020","2026/01/01",2925,"2 Beds","Room"
"1219","3850 Tunlaw Rd NW, Washington, DC 20007","2026/01/01",2026,"1 Bed","Apartment"
"1220","3850 Tunlaw Rd NW, Washington, DC 20007","2026/01/01",2242,"2 Beds","Apartment"
"1221","2120 16th St NW, Washington, DC 20009","2026/01/01",1710,"Studio","Apartment"
"1222","2120 16th St NW, Washington, DC 20009","2026/01/01",2300,"1 Bed","Apartment"
"1223","4732 Sheriff Rd NE, Washington, DC 20019","2026/01/01",2750,"1 Bed","Room"
"1224","2425 17th St NW, Washington, DC 20009","2026/01/01",1700,"Studio","Apartment"
"1225","2425 17th St NW, Washington, DC 20009","2026/01/01",1850,"1 Bed","Apartment"
"1226","2425 17th St NW, Washington, DC 20009","2026/01/01",3000,"2 Beds","Apartment"
"1227","4540 Macarthur Blvd NW, Washington, DC 20007","2026/01/01",1375,"Studio","Apartment"
"1228","4540 Macarthur Blvd NW, Washington, DC 20007","2026/01/01",1600,"1 Bed","Apartment"
"1229","2020 F St NW, Washington, DC 20006","2026/01/01",1805,"Studio","Apartment"
"1230","2020 F St NW, Washington, DC 20006","2026/01/01",2359,"1 Bed","Apartment"
"1231","908-922 Eastern Ave NE, Washington, DC 20019","2026/01/01",1300,"1 Bed","Apartment"
"1232","908-922 Eastern Ave NE, Washington, DC 20019","2026/01/01",1500,"2 Beds","Apartment"
"1233","3225 Georgia Ave NW, Washington, DC 20010","2026/01/01",1875,"2 Beds","Room"
"1234","2106 Vermont Ave NW, Washington, DC 20001","2026/01/01",1200,"2 Beds","Room"
"1235","1111 20th St NW, Washington, DC 20036","2026/01/01",2923,"Studio","Apartment"
"1236","1111 20th St NW, Washington, DC 20036","2026/01/01",2861,"1 Bed","Apartment"
"1237","1111 20th St NW, Washington, DC 20036","2026/01/01",6050,"2 Beds","Apartment"
"1238","2601 16th St NW, Washington, DC 20009","2026/01/01",2395,"1 Bed","Apartment"
"1239","2601 16th St NW, Washington, DC 20009","2026/01/01",3392,"2 Beds","Apartment"
"1240","315 H St NE, Washington, DC 20002","2026/01/01",1649,"Studio","Apartment"
"1241","315 H St NE, Washington, DC 20002","2026/01/01",1963,"1 Bed","Apartment"
"1242","315 H St NE, Washington, DC 20002","2026/01/01",3050,"2 Beds","Apartment"
"1243","3701 Massachusetts Ave NW, Washington, DC 20016","2026/01/01",1599,"Studio","Apartment"
"1244","3701 Massachusetts Ave NW, Washington, DC 20016","2026/01/01",1999,"1 Bed","Apartment"
"1245","3701 Massachusetts Ave NW, Washington, DC 20016","2026/01/01",2399,"2 Beds","Apartment"
"1246","949 First St SE, Washington, DC 20003","2026/01/01",2061,"Studio","Apartment"
"1247","949 First St SE, Washington, DC 20003","2026/01/01",2212,"1 Bed","Apartment"
"1248","949 First St SE, Washington, DC 20003","2026/01/01",3678,"2 Beds+","Apartment"
"1249","2700 Wisconsin Ave NW, Washington, DC 20007","2026/01/01",1300,"Studio","Apartment"
"1250","2700 Wisconsin Ave NW, Washington, DC 20007","2026/01/01",1800,"1 Bed","Apartment"
"1251","1616 18th St NW, Washington, DC 20009","2026/01/01",1801,"Studio","Apartment"
"1252","1616 18th St NW, Washington, DC 20009","2026/01/01",2650,"1 Bed","Apartment"
"1253","2221 I St NW, Washington, DC 20037","2026/01/01",3557,"Studio","Apartment"
"1254","2221 I St NW, Washington, DC 20037","2026/01/01",3480,"1 Bed","Apartment"
"1255","2221 I St NW, Washington, DC 20037","2026/01/01",4661,"2 Beds+","Apartment"
"1256","314 E Capitol St NE, Washington, DC 20003","2026/01/01",1700,"Studio","Apartment"
"1257","314 E Capitol St NE, Washington, DC 20003","2026/01/01",1995,"1 Bed","Apartment"
"1258","3801 Georgia Ave NW, Washington, DC 20011","2026/01/01",2150,"1 Bed","Apartment"
"1259","3801 Georgia Ave NW, Washington, DC 20011","2026/01/01",2650,"2 Beds","Apartment"
"1260","1631 Euclid St NW, Washington, DC 20009","2026/01/01",2166,"Studio","Apartment"
"1261","1631 Euclid St NW, Washington, DC 20009","2026/01/01",2321,"1 Bed","Apartment"
"1262","1631 Euclid St NW, Washington, DC 20009","2026/01/01",2786,"2 Beds+","Apartment"
"1263","3401 Idaho Ave NW, Washington, DC 20016","2026/01/01",2183,"Studio","Apartment"
"1264","3401 Idaho Ave NW, Washington, DC 20016","2026/01/01",2234,"1 Bed","Apartment"
"1265","3401 Idaho Ave NW, Washington, DC 20016","2026/01/01",4679,"2 Beds","Apartment"
"1266","1515 Ogden St NW, Washington, DC 20010","2026/01/01",1395,"Studio","Apartment"
"1267","1515 Ogden St NW, Washington, DC 20010","2026/01/01",1500,"1 Bed","Apartment"
"1268","1122 Bladensburg Rd NE, Washington, DC 20002","2026/01/01",1690,"1 Bed","Apartment"
"1269","1122 Bladensburg Rd NE, Washington, DC 20002","2026/01/01",1770,"2 Beds","Apartment"
"1270","3647 6th St SE, Washington, DC 20032","2026/01/01",1373,"1 Bed","Apartment"
"1271","3647 6th St SE, Washington, DC 20032","2026/01/01",1652,"2 Beds","Apartment"
"1272","3647 6th St SE, Washington, DC 20032","2026/01/01",1936,"3 Beds","Apartment"
"1273","460 L St NW, Washington, DC 20001","2026/01/01",1805,"Studio","Apartment"
"1274","460 L St NW, Washington, DC 20001","2026/01/01",1821,"1 Bed","Apartment"
"1275","460 L St NW, Washington, DC 20001","2026/01/01",2728,"2 Beds","Apartment"
"1276","2306 Hartford St SE, Washington, DC 20020","2026/01/01",1450,"2 Beds","Apartment"
"1277","2306 Hartford St SE, Washington, DC 20020","2026/01/01",1675,"3 Beds","Apartment"
"1278","3032 Rodman St NW, Washington, DC 20008","2026/01/01",1799,"3 Beds",NA
"1279","1754 Lanier Pl NW, Washington, DC 20009","2026/01/01",1650,"Studio","Apartment"
"1280","1754 Lanier Pl NW, Washington, DC 20009","2026/01/01",1650,"1 Bed","Apartment"
"1281","930 M St NW, Washington, DC 20001","2026/01/01",1850,"1 Bed","Apartment"
"1282","930 M St NW, Washington, DC 20001","2026/01/01",2330,"2 Beds","Apartment"
"1283","3903 Davis Pl NW, Washington, DC 20007","2026/01/01",1640,"1 Bed","Apartment"
"1284","3903 Davis Pl NW, Washington, DC 20007","2026/01/01",2390,"2 Beds","Apartment"
"1285","32 Chesapeake St SW, Washington, DC 20032","2026/01/01",1150,"1 Bed","Apartment"
"1286","32 Chesapeake St SW, Washington, DC 20032","2026/01/01",1350,"2 Beds","Apartment"
"1287","1360 Peabody St NW, Washington, DC 20011","2026/01/01",1250,"Studio","Apartment"
"1288","1360 Peabody St NW, Washington, DC 20011","2026/01/01",1300,"1 Bed","Apartment"
"1289","1360 Peabody St NW, Washington, DC 20011","2026/01/01",1900,"2 Beds","Apartment"
"1290","1630 R St NW, Washington, DC 20009","2026/01/01",2096,"Studio","Apartment"
"1291","1630 R St NW, Washington, DC 20009","2026/01/01",2475,"1 Bed","Apartment"
"1292","1630 R St NW, Washington, DC 20009","2026/01/01",3100,"2 Beds","Apartment"
"1293","4850 Connecticut Ave NW, Washington, DC 20008","2026/01/01",1428,"Studio","Apartment"
"1294","4850 Connecticut Ave NW, Washington, DC 20008","2026/01/01",1793,"1 Bed","Apartment"
"1295","4850 Connecticut Ave NW, Washington, DC 20008","2026/01/01",2300,"2 Beds","Apartment"
"1296","5210 3rd St NE, Washington, DC 20011","2026/01/01",1567,"Studio","Apartment"
"1297","5210 3rd St NE, Washington, DC 20011","2026/01/01",1944,"1 Bed","Apartment"
"1298","5210 3rd St NE, Washington, DC 20011","2026/01/01",2089,"2 Beds","Apartment"
"1299","2607 Bowen Rd SE, Washington, DC 20020","2026/01/01",1436,"1 Bed","Apartment"
"1300","2607 Bowen Rd SE, Washington, DC 20020","2026/01/01",1786,"2 Beds","Apartment"
"1301","4419 3rd St SE, Washington, DC 20032","2026/01/01",1294,"1 Bed","Apartment"
"1302","4419 3rd St SE, Washington, DC 20032","2026/01/01",1408,"2 Beds","Apartment"
"1303","5661 3rd St NE, Washington, DC 20011","2026/01/01",1502,"Studio","Apartment"
"1304","5661 3rd St NE, Washington, DC 20011","2026/01/01",1699,"1 Bed","Apartment"
"1305","5661 3rd St NE, Washington, DC 20011","2026/01/01",2580,"2 Beds","Apartment"
"1306","1627 Lamont St NW, Washington, DC 20010","2026/01/01",1400,"Studio","Apartment"
"1307","1627 Lamont St NW, Washington, DC 20010","2026/01/01",1750,"1 Bed","Apartment"
"1308","2219 Town Center Dr SE, Washington, DC 20020","2026/01/01",2050,"1 Bed","Apartment"
"1309","2219 Town Center Dr SE, Washington, DC 20020","2026/01/01",2700,"2 Beds","Apartment"
"1310","4100 Massachusetts Ave NW, Washington, DC 20016","2026/01/01",1861,"Studio","Apartment"
"1311","4100 Massachusetts Ave NW, Washington, DC 20016","2026/01/01",2425,"1 Bed","Apartment"
"1312","4100 Massachusetts Ave NW, Washington, DC 20016","2026/01/01",3132,"2 Beds","Apartment"
"1313","820 Southern Ave SE, Washington, DC 20032","2026/01/01",1385,"2 Beds","Apartment"
"1314","820 Southern Ave SE, Washington, DC 20032","2026/01/01",1500,"3 Beds","Apartment"
"1315","6600 Luzon Ave NW, Washington, DC 20012","2026/01/01",1424,"1 Bed","Apartment"
"1316","6600 Luzon Ave NW, Washington, DC 20012","2026/01/01",1960,"2 Beds","Apartment"
"1317","6600 Luzon Ave NW, Washington, DC 20012","2026/01/01",2620,"3 Beds","Apartment"
"1318","1601 17th St SE, Washington, DC 20020","2026/01/01",1365,"Studio","Apartment"
"1319","1601 17th St SE, Washington, DC 20020","2026/01/01",1495,"1 Bed","Apartment"
"1320","1601 17th St SE, Washington, DC 20020","2026/01/01",1895,"2 Beds+","Apartment"
"1321","5455 Western Ave, Washington, DC 20015","2026/01/01",1384,"2 Beds+",NA
"1322","5429 Connecticut Ave NW, Washington, DC 20015","2026/01/01",1299,"Studio","Apartment"
"1323","5429 Connecticut Ave NW, Washington, DC 20015","2026/01/01",1375,"1 Bed","Apartment"
"1324","3201 Wisconsin Ave NW, Washington, DC 20016","2026/01/01",1499,"Studio","Apartment"
"1325","3201 Wisconsin Ave NW, Washington, DC 20016","2026/01/01",1799,"1 Bed","Apartment"
"1326","3201 Wisconsin Ave NW, Washington, DC 20016","2026/01/01",2700,"2 Beds","Apartment"
"1327","4212 E Capital St NE, Washington, DC 20019","2026/01/01",1601,"1 Bed","Apartment"
"1328","4212 E Capital St NE, Washington, DC 20019","2026/01/01",1726,"2 Beds","Apartment"
"1329","4212 E Capital St NE, Washington, DC 20019","2026/01/01",2393,"3 Beds","Apartment"
"1330","305 37th St SE, Washington, DC 20019","2026/01/01",1250,"1 Bed","Apartment"
"1331","305 37th St SE, Washington, DC 20019","2026/01/01",1400,"2 Beds","Apartment"
"1332","2620 Bowen Rd SE, Washington, DC 20020","2026/01/01",1309,"1 Bed","Apartment"
"1333","2620 Bowen Rd SE, Washington, DC 20020","2026/01/01",1563,"2 Beds","Apartment"
"1334","2620 Bowen Rd SE, Washington, DC 20020","2026/01/01",2227,"3 Beds","Apartment"
"NA.36",NA,NA,NA,NA,NA
"1336","3320-3322 Wheeler Rd SE, Washington, DC 20032","2026/01/01",1075,"1 Bed","Apartment"
"1337","3320-3322 Wheeler Rd SE, Washington, DC 20032","2026/01/01",1360,"2 Beds","Apartment"
"1338","3320-3322 Wheeler Rd SE, Washington, DC 20032","2026/01/01",1893,"3 Beds+","Apartment"
"1339","2825-2836 Robinson Pl SE, Washington, DC 20020","2026/01/01",1453,"3 Beds+",NA
"1340","822-852 Barnaby St SE, Washington, DC 20032","2026/01/01",1400,"2 Beds","Apartment"
"1341","822-852 Barnaby St SE, Washington, DC 20032","2026/01/01",1560,"3 Beds","Apartment"
"1342","1436 R St NW, Washington, DC 20009","2026/01/01",1351,"Studio","Apartment"
"1343","1436 R St NW, Washington, DC 20009","2026/01/01",1748,"1 Bed","Apartment"
"1344","1436 R St NW, Washington, DC 20009","2026/01/01",1721,"2 Beds+","Apartment"
"1345","2834 Q St SE, Washington, DC 20020","2026/01/01",1072,"1 Bed","Apartment"
"1346","2834 Q St SE, Washington, DC 20020","2026/01/01",1350,"2 Beds","Apartment"
"1347","1510 Butler St SE, Washington, DC 20020","2026/01/01",1155,"1 Bed","Apartment"
"1348","1510 Butler St SE, Washington, DC 20020","2026/01/01",1319,"2 Beds","Apartment"
"1349","1510 Butler St SE, Washington, DC 20020","2026/01/01",1467,"3 Beds","Apartment"
"1350","945 52nd St, Washington, DC 20019","2026/01/01",1750,"2 Beds","Apartment"
