"","Address","Date","Rent","Aprt_Type","Building_Type"
"590","1378 NW 18th Ave, Portland, OR 97209","2026/01/01",1335,"Studio","Apartment"
"591","1378 NW 18th Ave, Portland, OR 97209","2026/01/01",1601,"1 Bed","Apartment"
"592","1378 NW 18th Ave, Portland, OR 97209","2026/01/01",2699,"2 Beds+","Apartment"
"593","13210 SE Division St, Portland, OR 97236","2026/01/01",1495,"2 Beds+",NA
"594","2020 SW Salmon St, Portland, OR 97205","2026/01/01",1450,"2 Beds+",NA
"595","15839 E Burnside St, Portland, OR 97233","2026/01/01",1159,"1 Bed","Apartment"
"596","15839 E Burnside St, Portland, OR 97233","2026/01/01",1450,"2 Beds","Apartment"
"597","5800 NE Center Commons Way, Portland, OR 97213","2026/01/01",1199,"1 Bed","Apartment"
"598","5800 NE Center Commons Way, Portland, OR 97213","2026/01/01",1536,"2 Beds","Apartment"
"599","3155 N Williams Ave, Portland, OR 97227","2026/01/01",795,"2 Beds",NA
"600","3000 SE Powell Blvd, Portland, OR 97202","2026/01/01",1050,"Studio","Apartment"
"601","3000 SE Powell Blvd, Portland, OR 97202","2026/01/01",1300,"1 Bed","Apartment"
"602","3000 SE Powell Blvd, Portland, OR 97202","2026/01/01",1458,"2 Beds","Apartment"
"603","245 SW Lincoln St, Portland, OR 97201","2026/01/01",1290,"Studio","Apartment"
"604","245 SW Lincoln St, Portland, OR 97201","2026/01/01",1440,"1 Bed","Apartment"
"605","245 SW Lincoln St, Portland, OR 97201","2026/01/01",1995,"2 Beds","Apartment"
"606","1580 NE 32nd Ave, Portland, OR 97232","2026/01/01",1174,"Studio","Apartment"
"607","1580 NE 32nd Ave, Portland, OR 97232","2026/01/01",1267,"1 Bed","Apartment"
"608","1580 NE 32nd Ave, Portland, OR 97232","2026/01/01",1950,"2 Beds","Apartment"
"609","1611 NW Marshall St, Portland, OR 97209","2026/01/01",1000,"2 Beds",NA
"610","1825 NE 108th Ave, Portland, OR 97220","2026/01/01",900,"Studio","Apartment"
"611","1825 NE 108th Ave, Portland, OR 97220","2026/01/01",1100,"1 Bed","Apartment"
"612","783 SE 185th Ave, Portland, OR 97233","2026/01/01",995,"1 Bed","Apartment"
"613","783 SE 185th Ave, Portland, OR 97233","2026/01/01",1295,"2 Beds","Apartment"
"614","783 SE 185th Ave, Portland, OR 97233","2026/01/01",1595,"3 Beds+","Apartment"
"615","4777 SW 11th St, Gresham, OR 97080","2026/01/01",1566,"3 Beds+",NA
"616","10735 SW 69th Ave, Tigard, OR 97223","2026/01/01",1345,"1 Bed","Apartment"
"617","10735 SW 69th Ave, Tigard, OR 97223","2026/01/01",1595,"2 Beds","Apartment"
"618","14682 NW Cornell Rd, Portland, OR 97229","2026/01/01",1270,"1 Bed","Apartment"
"619","14682 NW Cornell Rd, Portland, OR 97229","2026/01/01",1940,"3 Beds","Apartment"
"620","1140 SW Washington St, Portland, OR 97205","2026/01/01",2443,"1 Bed","Apartment"
"621","1140 SW Washington St, Portland, OR 97205","2026/01/01",4083,"2 Beds","Apartment"
"622","1140 SW Washington St, Portland, OR 97205","2026/01/01",8867,"3 Beds","Apartment"
"623","1964 NW Johnson, Portland, OR 97209","2026/01/01",1150,"3 Beds",NA
"624","4204-4232 SE Cesar E Chavez Blvd, Portland, OR 97202","2026/01/01",1595,"3 Beds",NA
"625","10765 SW Butner Rd, Portland, OR 97225","2026/01/01",1399,"1 Bed","Apartment"
"626","10765 SW Butner Rd, Portland, OR 97225","2026/01/01",1495,"2 Beds","Apartment"
"627","710 NW 14th Ave, Portland, OR 97209","2026/01/01",1699,"2 Beds",NA
"NA.1",NA,NA,NA,NA,NA
"629","235 SE 165th Ave, Portland, OR 97233","2026/01/01",1450,"2 Beds",NA
"630","4436 SW Alfred St, Portland, OR 97219","2026/01/01",1700,"2 Beds","Apartment"
"631","4436 SW Alfred St, Portland, OR 97219","2026/01/01",1900,"3 Beds","Apartment"
"632","1604 SW Clay St, Portland, OR 97201","2026/01/01",1675,"3 Beds",NA
"633","23 NE 162nd Ave, Portland, OR 97230","2026/01/01",1375,"3 Beds",NA
"634","817-851 NE 55th Ave, Portland, OR 97213","2026/01/01",1495,"3 Beds",NA
"635","1010 SE 122nd Ave, Portland, OR 97233","2026/01/01",1395,"3 Beds",NA
"636","1315 NW 19th Ave, Portland, OR 97209","2026/01/01",1399,"Studio","Apartment"
"637","1315 NW 19th Ave, Portland, OR 97209","2026/01/01",1675,"1 Bed","Apartment"
"638","1315 NW 19th Ave, Portland, OR 97209","2026/01/01",2400,"2 Beds","Apartment"
"639","222 SE 143rd Ave, Portland, OR 97233","2026/01/01",1050,"2 Beds",NA
"640","5416 SE 122nd Ave, Portland, OR 97236","2026/01/01",1293,"2 Beds",NA
"641","1801-1899 N W 143rd Ave, Portland, OR 97229","2026/01/01",1505,"1 Bed","Apartment"
"642","1801-1899 N W 143rd Ave, Portland, OR 97229","2026/01/01",1649,"2 Beds","Apartment"
"643","1801-1899 N W 143rd Ave, Portland, OR 97229","2026/01/01",2151,"3 Beds","Apartment"
"644","1221 NW Marshall St, Portland, OR 97209","2026/01/01",1463,"Studio","Apartment"
"645","1221 NW Marshall St, Portland, OR 97209","2026/01/01",2043,"1 Bed","Apartment"
"646","1221 NW Marshall St, Portland, OR 97209","2026/01/01",3261,"2 Beds","Apartment"
"647","74-98 SE 148th Ave, Portland, OR 97233","2026/01/01",1400,"2 Beds",NA
"648","18 SE 162nd Ave, Portland, OR 97233","2026/01/01",1395,"2 Beds",NA
"649","10332 NE Oregon St, Portland, OR 97220","2026/01/01",1295,"2 Beds",NA
"650","15301-15353 SE Division St, Portland, OR 97236","2026/01/01",1375,"2 Beds",NA
"651","3236 SE Harvey St, Portland, OR 97222","2026/01/01",1695,"2 Beds",NA
"652","16711 SE Powell Blvd, Portland, OR 97236","2026/01/01",1395,"2 Beds",NA
"653","19025 SE Yamhill St, Portland, OR 97233","2026/01/01",1450,"1 Bed","Apartment"
"654","19025 SE Yamhill St, Portland, OR 97233","2026/01/01",1575,"2 Beds","Apartment"
"655","1885 NW Quimby St, Portland, OR 97209","2026/01/01",1425,"Studio","Apartment"
"656","1885 NW Quimby St, Portland, OR 97209","2026/01/01",1710,"1 Bed","Apartment"
"657","1885 NW Quimby St, Portland, OR 97209","2026/01/01",2700,"2 Beds","Apartment"
"658","2323 NW Savier St, Portland, OR 97210","2026/01/01",1299,"2 Beds",NA
"659","1930 NE Alberta St, Portland, OR 97211","2026/01/01",1599,"2 Beds",NA
"660","13409 NW Sherry St, Portland, OR 97229","2026/01/01",1795,"2 Beds",NA
"661","15910 NE Sandy Blvd, Portland, OR 97230","2026/01/01",1476,"2 Beds","Apartment"
"662","15910 NE Sandy Blvd, Portland, OR 97230","2026/01/01",2099,"3 Beds","Apartment"
"663","1481 NW 13th Ave, Portland, OR 97209","2026/01/01",1446,"Studio","Apartment"
"664","1481 NW 13th Ave, Portland, OR 97209","2026/01/01",1508,"1 Bed","Apartment"
"665","1481 NW 13th Ave, Portland, OR 97209","2026/01/01",2368,"2 Beds","Apartment"
"666","1755 NW Kearney St, Portland, OR 97209","2026/01/01",1299,"Studio","Apartment"
"667","1755 NW Kearney St, Portland, OR 97209","2026/01/01",1699,"1 Bed","Apartment"
"668","1755 NW Kearney St, Portland, OR 97209","2026/01/01",3310,"2 Beds","Apartment"
"669","2717 SE Chestnut St, Portland, OR 97267","2026/01/01",1495,"2 Beds",NA
"670","12430-12454 NE Glisan St, Portland, OR 97230","2026/01/01",1220,"2 Beds",NA
"671","405 NE Mason St, Portland, OR 97211","2026/01/01",1375,"2 Beds",NA
"672","14050 E Burnside St, Portland, OR 97233","2026/01/01",1575,"2 Beds",NA
"673","38 NW Davis St, Portland, OR 97209","2026/01/01",1275,"Studio","Apartment"
"674","38 NW Davis St, Portland, OR 97209","2026/01/01",1525,"1 Bed","Apartment"
"675","38 NW Davis St, Portland, OR 97209","2026/01/01",1700,"2 Beds","Apartment"
"676","1532 NE 21st Ave, Portland, OR 97232","2026/01/01",1425,"2 Beds",NA
"677","3410-3532 SE 33rd Ave, Portland, OR 97202","2026/01/01",1375,"1 Bed","Apartment"
"678","3410-3532 SE 33rd Ave, Portland, OR 97202","2026/01/01",1665,"2 Beds","Apartment"
"679","4850 SE Woodstock Blvd, Portland, OR 97206","2026/01/01",1375,"Studio","Apartment"
"680","4850 SE Woodstock Blvd, Portland, OR 97206","2026/01/01",1650,"1 Bed","Apartment"
"681","2601-2675 SE 162nd Ave, Portland, OR 97236","2026/01/01",1195,"1 Bed","Apartment"
"682","2601-2675 SE 162nd Ave, Portland, OR 97236","2026/01/01",1495,"2 Beds","Apartment"
"683","2615-2631 SE 111th Ave, Portland, OR 97266","2026/01/01",1495,"2 Beds",NA
"684","6061 N Fessenden, Portland, OR 97203","2026/01/01",1495,"2 Beds",NA
"685","4611-4631 SW Luradel St, Portland, OR 97219","2026/01/01",1250,"2 Beds",NA
"686","6734 N Fessenden St, Portland, OR 97203","2026/01/01",1199,"2 Beds",NA
"687","3942 SE 174th Ave, Portland, OR 97236","2026/01/01",1595,"2 Beds",NA
"688","4501-4537 SW Luradel St, Portland, OR 97219","2026/01/01",1275,"1 Bed","Apartment"
"689","4501-4537 SW Luradel St, Portland, OR 97219","2026/01/01",1550,"2 Beds","Apartment"
"690","6819 NE Sandy Blvd, Portland, OR 97213","2026/01/01",1195,"2 Beds",NA
"691","4265-4275 NE Halsey St, Portland, OR 97213","2026/01/01",1475,"1 Bed","Apartment"
"692","4265-4275 NE Halsey St, Portland, OR 97213","2026/01/01",1625,"2 Beds","Apartment"
"693","13400 SE Stark St, Portland, OR 97233","2026/01/01",1050,"2 Beds",NA
"694","1217 NE 122nd Ave, Portland, OR 97230","2026/01/01",1495,"2 Beds",NA
"695","3225 NE Martin Luther King Jr Blvd, Portland, OR 97212","2026/01/01",1250,"2 Beds",NA
"696","2222 NW Raleigh St, Portland, OR 97210","2026/01/01",1300,"Studio","Apartment"
"697","2222 NW Raleigh St, Portland, OR 97210","2026/01/01",1877,"1 Bed","Apartment"
"698","2222 NW Raleigh St, Portland, OR 97210","2026/01/01",2658,"2 Beds","Apartment"
"699","4141 N Williams Ave, Portland, OR 97217","2026/01/01",1620,"Studio","Apartment"
"700","4141 N Williams Ave, Portland, OR 97217","2026/01/01",1283,"1 Bed","Apartment"
"701","4141 N Williams Ave, Portland, OR 97217","2026/01/01",2359,"2 Beds","Apartment"
"702","7900 SE Luther Rd, Portland, OR 97206","2026/01/01",1596,"1 Bed","Apartment"
"703","7900 SE Luther Rd, Portland, OR 97206","2026/01/01",2041,"2 Beds","Apartment"
"704","201-217 NE 148th Ave, Portland, OR 97230","2026/01/01",1495,"2 Beds",NA
"705","5204-5230 NE Glisan St, Portland, OR 97213","2026/01/01",1295,"2 Beds",NA
"706","840-878 NE 90th Ave, Portland, OR 97220","2026/01/01",1550,"2 Beds","Apartment"
"707","840-878 NE 90th Ave, Portland, OR 97220","2026/01/01",1895,"3 Beds","Apartment"
"708","6035-6085 SW Beaverton-Hillsdale Hwy, Portland, OR 97221","2026/01/01",1595,"3 Beds",NA
"709","12713 SE Powell Blvd, Portland, OR 97236","2026/01/01",1450,"3 Beds",NA
"710","3270 N Vancouver Ave, Portland, OR 97227","2026/01/01",1249,"Studio","Apartment"
"711","3270 N Vancouver Ave, Portland, OR 97227","2026/01/01",1249,"1 Bed","Apartment"
"712","6375 N Lombard St, Portland, OR 97203","2026/01/01",1495,"1 Bed",NA
"713","11505 NE Yacht Harbor Dr, Portland, OR 97217","2026/01/01",1669,"1 Bed","Apartment"
"714","11505 NE Yacht Harbor Dr, Portland, OR 97217","2026/01/01",2193,"2 Beds","Apartment"
"715","2005 N Williams Ave, Portland, OR 97227","2026/01/01",1295,"Studio","Apartment"
"716","2005 N Williams Ave, Portland, OR 97227","2026/01/01",1615,"1 Bed","Apartment"
"717","2005 N Williams Ave, Portland, OR 97227","2026/01/01",2250,"2 Beds","Apartment"
"718","3636 SE Mall St, Portland, OR 97202","2026/01/01",1450,"1 Bed","Apartment"
"719","3636 SE Mall St, Portland, OR 97202","2026/01/01",1550,"2 Beds","Apartment"
"720","3636 SE Mall St, Portland, OR 97202","2026/01/01",1950,"3 Beds","Apartment"
"721","4836-4970 SW Laurelwood Dr, Portland, OR 97225","2026/01/01",1250,"1 Bed","Apartment"
"722","4836-4970 SW Laurelwood Dr, Portland, OR 97225","2026/01/01",1495,"2 Beds","Apartment"
"723","1640 NE Irving St, Portland, OR 97232","2026/01/01",1515,"1 Bed","Apartment"
"724","1640 NE Irving St, Portland, OR 97232","2026/01/01",1715,"2 Beds","Apartment"
"725","7927 SW 31st Ave, Portland, OR 97219","2026/01/01",1295,"2 Beds",NA
"726","957 NE 122nd Ave, Portland, OR 97230","2026/01/01",1100,"1 Bed","Apartment"
"727","957 NE 122nd Ave, Portland, OR 97230","2026/01/01",1800,"3 Beds","Apartment"
"728","107 N Cook St, Portland, OR 97227","2026/01/01",1278,"Studio","Apartment"
"729","107 N Cook St, Portland, OR 97227","2026/01/01",1601,"1 Bed","Apartment"
"730","107 N Cook St, Portland, OR 97227","2026/01/01",2256,"2 Beds","Apartment"
"731","312 NE Monroe St, Portland, OR 97212","2026/01/01",1050,"2 Beds",NA
"732","2919 SE Division St, Portland, OR 97202","2026/01/01",1250,"Studio","Apartment"
"733","2919 SE Division St, Portland, OR 97202","2026/01/01",1495,"1 Bed","Apartment"
"734","6331 SW Canyon Ct, Portland, OR 97221","2026/01/01",1199,"Studio","Apartment"
"735","6331 SW Canyon Ct, Portland, OR 97221","2026/01/01",1550,"1 Bed","Apartment"
"736","4712 N Williams Ave, Portland, OR 97217","2026/01/01",1550,"1 Bed",NA
"737","140 NE Sacramento St, Portland, OR 97212","2026/01/01",2950,"2 Beds","Apartment"
"738","140 NE Sacramento St, Portland, OR 97212","2026/01/01",3395,"3 Beds","Apartment"
"739","140 NE Sacramento St, Portland, OR 97212","2026/01/01",3900,"4 Beds+","Apartment"
"740","8150 SW Barnes Rd, Portland, OR 97225","2026/01/01",1344,"1 Bed","Apartment"
"741","8150 SW Barnes Rd, Portland, OR 97225","2026/01/01",1583,"2 Beds","Apartment"
"742","3700-3703 N Williams Ave, Portland, OR 97227","2026/01/01",1400,"2 Beds",NA
"743","1551 SW Taylor St, Portland, OR 97205","2026/01/01",1248,"Studio","Apartment"
"744","1551 SW Taylor St, Portland, OR 97205","2026/01/01",1494,"1 Bed","Apartment"
"745","1551 SW Taylor St, Portland, OR 97205","2026/01/01",2649,"2 Beds","Apartment"
"746","4312-4327 N Williams Ave, Portland, OR 97217","2026/01/01",1527,"Studio","Apartment"
"747","4312-4327 N Williams Ave, Portland, OR 97217","2026/01/01",1870,"1 Bed","Apartment"
"748","4312-4327 N Williams Ave, Portland, OR 97217","2026/01/01",2342,"2 Beds","Apartment"
"749","4525 SW California St, Portland, OR 97219","2026/01/01",1414,"Studio","Apartment"
"750","4525 SW California St, Portland, OR 97219","2026/01/01",1565,"1 Bed","Apartment"
"751","1231 NE Martin Luther King Jr Blvd, Portland, OR 97232","2026/01/01",1127,"Studio","Apartment"
"752","1231 NE Martin Luther King Jr Blvd, Portland, OR 97232","2026/01/01",1339,"1 Bed","Apartment"
"753","1231 NE Martin Luther King Jr Blvd, Portland, OR 97232","2026/01/01",1928,"2 Beds","Apartment"
"754","8937-8961 N Westanna Ave, Portland, OR 97203","2026/01/01",1450,"1 Bed","Apartment"
"755","8937-8961 N Westanna Ave, Portland, OR 97203","2026/01/01",1650,"2 Beds","Apartment"
"756","8937-8961 N Westanna Ave, Portland, OR 97203","2026/01/01",1900,"3 Beds","Apartment"
"757","12026 SE Ash St, Portland, OR 97216","2026/01/01",1150,"3 Beds",NA
"758","12645 SE Division St, Portland, OR 97236","2026/01/01",1200,"3 Beds",NA
"759","14232 E Burnside St, Portland, OR 97233","2026/01/01",1150,"1 Bed","Apartment"
"760","14232 E Burnside St, Portland, OR 97233","2026/01/01",1150,"3 Beds","Apartment"
"761","7661 SW Capitol Hwy, Portland, OR 97219","2026/01/01",1373,"Studio","Apartment"
"762","7661 SW Capitol Hwy, Portland, OR 97219","2026/01/01",1619,"1 Bed","Apartment"
"763","7661 SW Capitol Hwy, Portland, OR 97219","2026/01/01",2848,"2 Beds+","Apartment"
"764","1280 Nehalem St, Portland, OR 97202","2026/01/01",1450,"2 Beds+",NA
"765","451 NE 75th Ave, Portland, OR 97213","2026/01/01",999,"2 Beds+",NA
"766","2260 NW Pettygrove St, Portland, OR 97210","2026/01/01",1299,"2 Beds+",NA
"767","685 SE Belmont St, Portland, OR 97214","2026/01/01",1538,"1 Bed","Apartment"
"768","685 SE Belmont St, Portland, OR 97214","2026/01/01",2287,"2 Beds","Apartment"
"769","1500 SW 12th Ave, Portland, OR 97201","2026/01/01",1023,"Studio","Apartment"
"770","1500 SW 12th Ave, Portland, OR 97201","2026/01/01",1201,"1 Bed","Apartment"
"771","1500 SW 12th Ave, Portland, OR 97201","2026/01/01",1980,"2 Beds","Apartment"
"772","16000 SE Alder St, Portland, OR 97233","2026/01/01",1050,"2 Beds",NA
"773","10638 SW Capitol Hwy, Portland, OR 97219","2026/01/01",1250,"1 Bed","Apartment"
"774","10638 SW Capitol Hwy, Portland, OR 97219","2026/01/01",1650,"2 Beds","Apartment"
"775","17014-17062 NE Halsey St, Portland, OR 97230","2026/01/01",1215,"1 Bed","Apartment"
"776","17014-17062 NE Halsey St, Portland, OR 97230","2026/01/01",1275,"2 Beds","Apartment"
"777","17014-17062 NE Halsey St, Portland, OR 97230","2026/01/01",1500,"3 Beds","Apartment"
"778","10445 NE 6th St, Portland, OR 97211","2026/01/01",1239,"Studio","Apartment"
"779","10445 NE 6th St, Portland, OR 97211","2026/01/01",1311,"1 Bed","Apartment"
"780","10445 NE 6th St, Portland, OR 97211","2026/01/01",1799,"2 Beds","Apartment"
"781","10 NW 20th Ave, Portland, OR 97209","2026/01/01",1000,"2 Beds",NA
"782","8630 SW Barbur Blvd, Portland, OR 97219","2026/01/01",1325,"2 Beds",NA
"783","1640 SE 162nd Ave, Portland, OR 97233","2026/01/01",1295,"2 Beds",NA
"784","9008 NE Hassalo St, Portland, OR 97220","2026/01/01",1400,"2 Beds","Apartment"
"785","9008 NE Hassalo St, Portland, OR 97220","2026/01/01",1600,"3 Beds","Apartment"
"786","6920 SW 92ND Ave, Portland, OR 97223","2026/01/01",1850,"3 Beds",NA
"787","740 NE 53rd Ave, Portland, OR 97213","2026/01/01",935,"Studio","Apartment"
"788","740 NE 53rd Ave, Portland, OR 97213","2026/01/01",1150,"1 Bed","Apartment"
"789","740 NE 53rd Ave, Portland, OR 97213","2026/01/01",1325,"2 Beds","Apartment"
"790","1820 NE 104th Ave, Portland, OR 97220","2026/01/01",1550,"2 Beds","Apartment"
"791","1820 NE 104th Ave, Portland, OR 97220","2026/01/01",1895,"3 Beds","Apartment"
"792","1701 SW Columbia St, Portland, OR 97201","2026/01/01",1245,"3 Beds",NA
"793","135 NW 9th Ave, Portland, OR 97209","2026/01/01",1495,"Studio","Apartment"
"794","135 NW 9th Ave, Portland, OR 97209","2026/01/01",1550,"1 Bed","Apartment"
"795","135 NW 9th Ave, Portland, OR 97209","2026/01/01",2295,"2 Beds","Apartment"
"796","1425 SW Clay St, Portland, OR 97201","2026/01/01",900,"Studio","Apartment"
"797","1425 SW Clay St, Portland, OR 97201","2026/01/01",1495,"2 Beds","Apartment"
"798","1300 SW Park Ave, Portland, OR 97201","2026/01/01",1370,"Studio","Apartment"
"799","1300 SW Park Ave, Portland, OR 97201","2026/01/01",1340,"1 Bed","Apartment"
"800","1300 SW Park Ave, Portland, OR 97201","2026/01/01",2511,"2 Beds","Apartment"
"801","1470 NW Glisan St, Portland, OR 97209","2026/01/01",1361,"Studio","Apartment"
"802","1470 NW Glisan St, Portland, OR 97209","2026/01/01",1656,"1 Bed","Apartment"
"803","1470 NW Glisan St, Portland, OR 97209","2026/01/01",2235,"2 Beds","Apartment"
"804","1129 SW Washington St, Portland, OR 97205","2026/01/01",915,"2 Beds",NA
"805","16055 SE Stark St, Portland, OR 97233","2026/01/01",1375,"2 Beds",NA
"806","12428 NE Halsey St, Portland, OR 97230","2026/01/01",1100,"2 Beds",NA
"807","1801 NE 162nd Ave, Portland, OR 97230","2026/01/01",1150,"1 Bed","Apartment"
"808","1801 NE 162nd Ave, Portland, OR 97230","2026/01/01",1350,"2 Beds","Apartment"
"809","2025 NE 44th Ave, Portland, OR 97213","2026/01/01",1699,"1 Bed","Apartment"
"810","2025 NE 44th Ave, Portland, OR 97213","2026/01/01",2551,"2 Beds","Apartment"
"811","2926 SW 4th Ave, Portland, OR 97239","2026/01/01",1100,"2 Beds",NA
"812","3325 SE Division St, Portland, OR 97202","2026/01/01",1995,"2 Beds",NA
"813","3014 SE 8th Ave, Portland, OR 97202","2026/01/01",1140,"2 Beds",NA
"814","4750 N Albina Ave, Portland, OR 97217","2026/01/01",1225,"Studio","Apartment"
"815","4750 N Albina Ave, Portland, OR 97217","2026/01/01",1757,"1 Bed","Apartment"
"816","4750 N Albina Ave, Portland, OR 97217","2026/01/01",1875,"2 Beds","Apartment"
"817","16124 SE Alder St, Portland, OR 97233","2026/01/01",995,"Studio","Apartment"
"818","16124 SE Alder St, Portland, OR 97233","2026/01/01",1000,"1 Bed","Apartment"
"819","1630 SW Clay St, Portland, OR 97201","2026/01/01",895,"Studio","Apartment"
"820","1630 SW Clay St, Portland, OR 97201","2026/01/01",1075,"1 Bed","Apartment"
"821","1630 SW Clay St, Portland, OR 97201","2026/01/01",1325,"2 Beds","Apartment"
"822","1550 SE 20th Ave, Portland, OR 97214","2026/01/01",1525,"2 Beds",NA
"823","2175 NW Davis St, Portland, OR 97210","2026/01/01",1000,"Studio","Apartment"
"824","2175 NW Davis St, Portland, OR 97210","2026/01/01",1200,"1 Bed","Apartment"
"825","2175 NW Davis St, Portland, OR 97210","2026/01/01",1825,"2 Beds","Apartment"
"826","1880 SW 5th Ave, Portland, OR 97201","2026/01/01",1095,"1 Bed","Apartment"
"827","1880 SW 5th Ave, Portland, OR 97201","2026/01/01",1595,"2 Beds","Apartment"
"828","950 SW 21st Ave, Portland, OR 97205","2026/01/01",1045,"Studio","Apartment"
"829","950 SW 21st Ave, Portland, OR 97205","2026/01/01",1395,"1 Bed","Apartment"
"830","950 SW 21st Ave, Portland, OR 97205","2026/01/01",1975,"2 Beds","Apartment"
"831","10728 NE Halsey St, Portland, OR 97220","2026/01/01",1300,"1 Bed","Apartment"
"832","10728 NE Halsey St, Portland, OR 97220","2026/01/01",1475,"2 Beds","Apartment"
"833","10728 NE Halsey St, Portland, OR 97220","2026/01/01",2200,"3 Beds","Apartment"
"834","12450 NW Barnes Rd, Portland, OR 97229","2026/01/01",1349,"1 Bed","Apartment"
"835","12450 NW Barnes Rd, Portland, OR 97229","2026/01/01",1575,"2 Beds","Apartment"
"836","12450 NW Barnes Rd, Portland, OR 97229","2026/01/01",1899,"3 Beds","Apartment"
"837","2121 SW Multnomah Blvd, Portland, OR 97219","2026/01/01",1376,"1 Bed","Apartment"
"838","2121 SW Multnomah Blvd, Portland, OR 97219","2026/01/01",1450,"2 Beds","Apartment"
"839","2631 N Mississippi Ave, Portland, OR 97227","2026/01/01",901,"2 Beds",NA
"840","11850 SE 26th Ave, Portland, OR 97222","2026/01/01",1250,"1 Bed","Apartment"
"841","11850 SE 26th Ave, Portland, OR 97222","2026/01/01",1450,"2 Beds","Apartment"
"842","5680 N Montana Ave, Portland, OR 97217","2026/01/01",1099,"Studio","Apartment"
"843","5680 N Montana Ave, Portland, OR 97217","2026/01/01",2099,"2 Beds","Apartment"
"844","8320 NE Sandy Blvd, Portland, OR 97220","2026/01/01",1295,"1 Bed","Apartment"
"845","8320 NE Sandy Blvd, Portland, OR 97220","2026/01/01",1395,"2 Beds","Apartment"
"846","10010-10042 SE Division St, Portland, OR 97266","2026/01/01",1099,"Studio","Apartment"
"847","10010-10042 SE Division St, Portland, OR 97266","2026/01/01",1549,"2 Beds","Apartment"
"848","1330 SW 3rd Ave, Portland, OR 97201","2026/01/01",1304,"1 Bed","Apartment"
"849","1330 SW 3rd Ave, Portland, OR 97201","2026/01/01",2237,"2 Beds","Apartment"
"850","1529 NE 21st Ave, Portland, OR 97232","2026/01/01",1030,"2 Beds",NA
"851","121 SE 146th Ave, Portland, OR 97233","2026/01/01",1050,"Studio","Apartment"
"852","121 SE 146th Ave, Portland, OR 97233","2026/01/01",1150,"1 Bed","Apartment"
"853","235-255 SE 146th Ave, Portland, OR 97233","2026/01/01",1425,"1 Bed",NA
"854","2040 SW Vermont St, Portland, OR 97219","2026/01/01",1365,"1 Bed","Apartment"
"855","2040 SW Vermont St, Portland, OR 97219","2026/01/01",1660,"2 Beds","Apartment"
"856","2040 SW Vermont St, Portland, OR 97219","2026/01/01",1850,"3 Beds","Apartment"
"857","3010-3106 SW 10th Ave, Portland, OR 97239","2026/01/01",1025,"Studio","Apartment"
"858","3010-3106 SW 10th Ave, Portland, OR 97239","2026/01/01",1195,"1 Bed","Apartment"
"859","3010-3106 SW 10th Ave, Portland, OR 97239","2026/01/01",1430,"2 Beds","Apartment"
"860","515 NE Holladay St, Portland, OR 97232","2026/01/01",950,"2 Beds",NA
"861","680 NW 18th Ave, Portland, OR 97209","2026/01/01",949,"2 Beds",NA
"862","4405 SE Belmont St, Portland, OR 97215","2026/01/01",1150,"Studio","Apartment"
"863","4405 SE Belmont St, Portland, OR 97215","2026/01/01",1425,"1 Bed","Apartment"
"864","4405 SE Belmont St, Portland, OR 97215","2026/01/01",2350,"2 Beds+","Apartment"
"865","1177 SE Stark St, Portland, OR 97214","2026/01/01",1118,"Studio","Apartment"
"866","1177 SE Stark St, Portland, OR 97214","2026/01/01",1260,"1 Bed","Apartment"
"867","2405 N Vancouver Ave, Portland, OR 97227","2026/01/01",1095,"Studio","Apartment"
"868","2405 N Vancouver Ave, Portland, OR 97227","2026/01/01",1345,"1 Bed","Apartment"
"869","803 SW Morrison St, Portland, OR 97205","2026/01/01",875,"Studio","Apartment"
"870","803 SW Morrison St, Portland, OR 97205","2026/01/01",1200,"2 Beds","Apartment"
"871","8120 SE 11th Ave, Portland, OR 97202","2026/01/01",1445,"1 Bed","Apartment"
"872","8120 SE 11th Ave, Portland, OR 97202","2026/01/01",1595,"2 Beds","Apartment"
"873","4537 SE 122nd Ave, Portland, OR 97236","2026/01/01",1150,"1 Bed","Apartment"
"874","4537 SE 122nd Ave, Portland, OR 97236","2026/01/01",1507,"2 Beds","Apartment"
"875","4537 SE 122nd Ave, Portland, OR 97236","2026/01/01",1844,"3 Beds","Apartment"
"876","16677 NE Russell St, Portland, OR 97230","2026/01/01",1295,"1 Bed","Apartment"
"877","16677 NE Russell St, Portland, OR 97230","2026/01/01",1545,"2 Beds","Apartment"
"878","13334 SE Division St, Portland, OR 97236","2026/01/01",1495,"2 Beds",NA
"879","1415 SE Pardee St, Portland, OR 97202","2026/01/01",995,"Studio","Apartment"
"880","1415 SE Pardee St, Portland, OR 97202","2026/01/01",1375,"1 Bed","Apartment"
"881","101 N Morris St, Portland, OR 97227","2026/01/01",925,"1 Bed",NA
"882","1110 SW Clay St, Portland, OR 97201","2026/01/01",999,"Studio","Apartment"
"883","1110 SW Clay St, Portland, OR 97201","2026/01/01",1100,"1 Bed","Apartment"
"884","1136 NE 181st Ave, Portland, OR 97230","2026/01/01",999,"Studio","Apartment"
"885","1136 NE 181st Ave, Portland, OR 97230","2026/01/01",1099,"1 Bed","Apartment"
"886","1136 NE 181st Ave, Portland, OR 97230","2026/01/01",1150,"2 Beds","Apartment"
"887","16145 NW Spartan Way, Portland, OR 97229","2026/01/01",1245,"1 Bed","Apartment"
