"Address","Date","Rent","Aprt_Type","Building_Type"
"1110 W Columbia Way, Vancouver, WA 98660","2026/06/02",2580,"2 Beds","Apartment"
"1 Jefferson Pky, Lake Oswego, OR 97035","2026/06/02",1527,"1 Bed","Apartment"
"1 Jefferson Pky, Lake Oswego, OR 97035","2026/06/02",1776,"2 Beds","Apartment"
"1 Jefferson Pky, Lake Oswego, OR 97035","2026/06/02",2728,"3 Beds+","Apartment"
"636 W 6th St, Vancouver, WA 98660","2026/06/02",1716,"1 Bed","Apartment"
"636 W 6th St, Vancouver, WA 98660","2026/06/02",2138,"2 Beds","Apartment"
"411 Columbia St, Vancouver, WA 98660","2026/06/02",1526,"Studio","Apartment"
"411 Columbia St, Vancouver, WA 98660","2026/06/02",1526,"1 Bed","Apartment"
"411 Columbia St, Vancouver, WA 98660","2026/06/02",2752,"2 Beds","Apartment"
"440 W Columbia Way, Vancouver, WA 98660","2026/06/02",1635,"Studio","Apartment"
"440 W Columbia Way, Vancouver, WA 98660","2026/06/02",1875,"1 Bed","Apartment"
"440 W Columbia Way, Vancouver, WA 98660","2026/06/02",3185,"2 Beds","Apartment"
"13155 SW 68th Pky, Tigard, OR 97223","2026/06/02",1805,"1 Bed","Apartment"
"13155 SW 68th Pky, Tigard, OR 97223","2026/06/02",2355,"2 Beds","Apartment"
"8376 SW Pfaffle St, Tigard, OR 97223","2026/06/02",1470,"2 Beds",NA
"700 Waterfront Way, Vancouver, WA 98660","2026/06/02",1625,"Studio","Apartment"
"700 Waterfront Way, Vancouver, WA 98660","2026/06/02",2100,"1 Bed","Apartment"
"15 NW Park Ave, Portland, OR 97209","2026/06/02",1428,"1 Bed","Apartment"
"15 NW Park Ave, Portland, OR 97209","2026/06/02",2194,"2 Beds","Apartment"
"2050 NE Hoyt St, Portland, OR 97232","2026/06/02",1342,"Studio","Apartment"
"2050 NE Hoyt St, Portland, OR 97232","2026/06/02",1610,"1 Bed","Apartment"
"2050 NE Hoyt St, Portland, OR 97232","2026/06/02",2786,"2 Beds","Apartment"
"550 SE Martin Luther King Jr Blvd, Portland, OR 97214","2026/06/02",1295,"Studio","Apartment"
"550 SE Martin Luther King Jr Blvd, Portland, OR 97214","2026/06/02",1499,"1 Bed","Apartment"
"535 NW 11th Ave, Portland, OR 97209","2026/06/02",1580,"Studio","Apartment"
"535 NW 11th Ave, Portland, OR 97209","2026/06/02",1584,"1 Bed","Apartment"
"535 NW 11th Ave, Portland, OR 97209","2026/06/02",2275,"2 Beds","Apartment"
"4242 NE Halsey St, Portland, OR 97213","2026/06/02",1399,"Studio","Apartment"
"4242 NE Halsey St, Portland, OR 97213","2026/06/02",1550,"1 Bed","Apartment"
"4242 NE Halsey St, Portland, OR 97213","2026/06/02",1900,"2 Beds","Apartment"
"2112 NW Quimby St, Portland, OR 97210","2026/06/02",1319,"Studio","Apartment"
"2112 NW Quimby St, Portland, OR 97210","2026/06/02",1586,"1 Bed","Apartment"
"1250 E Burnside St, Portland, OR 97214","2026/06/02",1405,"1 Bed","Apartment"
"1250 E Burnside St, Portland, OR 97214","2026/06/02",2340,"2 Beds","Apartment"
"1625 SW Alder St, Portland, OR 97205","2026/06/02",1300,"Studio","Apartment"
"1625 SW Alder St, Portland, OR 97205","2026/06/02",1439,"1 Bed","Apartment"
"735 SW Saint Clair Ave, Portland, OR 97205","2026/06/02",1351,"1 Bed","Apartment"
"735 SW Saint Clair Ave, Portland, OR 97205","2026/06/02",1940,"2 Beds","Apartment"
"2209 NW Everett St, Portland, OR 97210","2026/06/02",1195,"Studio","Apartment"
"2209 NW Everett St, Portland, OR 97210","2026/06/02",1225,"1 Bed","Apartment"
"4030 N Williams Ave, Portland, OR 97227","2026/06/02",1225,"Studio","Apartment"
"4030 N Williams Ave, Portland, OR 97227","2026/06/02",1199,"1 Bed","Apartment"
"4030 N Williams Ave, Portland, OR 97227","2026/06/02",1649,"2 Beds","Apartment"
"1720 SW 4th Ave, Portland, OR 97201","2026/06/02",1420,"Studio","Apartment"
"1720 SW 4th Ave, Portland, OR 97201","2026/06/02",1647,"1 Bed","Apartment"
"1720 SW 4th Ave, Portland, OR 97201","2026/06/02",2083,"2 Beds+","Apartment"
NA,NA,NA,NA,NA
"1030-1030 SW Jefferson St, Portland, OR 97201","2026/06/02",1406,"Studio","Apartment"
"1030-1030 SW Jefferson St, Portland, OR 97201","2026/06/02",1432,"1 Bed","Apartment"
"1030-1030 SW Jefferson St, Portland, OR 97201","2026/06/02",2018,"2 Beds","Apartment"
"3260 SE Milwaukie Ave, Portland, OR 97202","2026/06/02",1350,"Studio","Apartment"
"3260 SE Milwaukie Ave, Portland, OR 97202","2026/06/02",1594,"1 Bed","Apartment"
"3260 SE Milwaukie Ave, Portland, OR 97202","2026/06/02",1675,"2 Beds+","Apartment"
"1910 NW Pettygrove St, Portland, OR 97209","2026/06/02",1220,"Studio","Apartment"
"1910 NW Pettygrove St, Portland, OR 97209","2026/06/02",1574,"1 Bed","Apartment"
"1245 N Anchor Way, Portland, OR 97217","2026/06/02",1300,"1 Bed","Apartment"
"1245 N Anchor Way, Portland, OR 97217","2026/06/02",1900,"2 Beds","Apartment"
"3035 NE Martin Luther King Jr. Blvd, Portland, OR 97212","2026/06/02",1450,"2 Beds",NA
"1650 NW 13th Ave, Portland, OR 97209","2026/06/02",1689,"Studio","Apartment"
"1650 NW 13th Ave, Portland, OR 97209","2026/06/02",1750,"1 Bed","Apartment"
"1650 NW 13th Ave, Portland, OR 97209","2026/06/02",2350,"2 Beds","Apartment"
"11777 SW Queen Elizabeth St, Portland, OR 97224","2026/06/02",3249,"2 Beds",NA
"5718-5856 SW Beaverton-hillsdale Hwy, Portland, OR 97221","2026/06/02",1415,"2 Beds",NA
"7227 N Philadelphia Ave, Portland, OR 97203","2026/06/02",1291,"Studio","Apartment"
"7227 N Philadelphia Ave, Portland, OR 97203","2026/06/02",1463,"1 Bed","Apartment"
"7227 N Philadelphia Ave, Portland, OR 97203","2026/06/02",1702,"2 Beds","Apartment"
"5990 SE 92nd Ave, Portland, OR 97266","2026/06/02",1361,"1 Bed","Apartment"
"5990 SE 92nd Ave, Portland, OR 97266","2026/06/02",1500,"2 Beds","Apartment"
"1940 NW 25th Ave, Portland, OR 97210","2026/06/02",1750,"2 Beds",NA
"6855 N Burlington Ave, Portland, OR 97203","2026/06/02",1355,"2 Beds",NA
"2915 NW Wilson St, Portland, OR 97210","2026/06/02",1475,"2 Beds",NA
"14800 NW Cornell Rd, Portland, OR 97229","2026/06/02",1649,"1 Bed","Apartment"
"14800 NW Cornell Rd, Portland, OR 97229","2026/06/02",1759,"2 Beds","Apartment"
"8338 N Interstate Ave, Portland, OR 97217","2026/06/02",1375,"Studio","Apartment"
"8338 N Interstate Ave, Portland, OR 97217","2026/06/02",1399,"1 Bed","Apartment"
"8338 N Interstate Ave, Portland, OR 97217","2026/06/02",1975,"2 Beds","Apartment"
"2330 NW Raleigh St, Portland, OR 97210","2026/06/02",2595,"2 Beds",NA
"7360 SW Barbur Blvd, Portland, OR 97219","2026/06/02",1349,"2 Beds",NA
"620 NE 20th Ave, Portland, OR 97232","2026/06/02",1195,"Studio","Apartment"
"620 NE 20th Ave, Portland, OR 97232","2026/06/02",1495,"1 Bed","Apartment"
"620 NE 20th Ave, Portland, OR 97232","2026/06/02",2425,"2 Beds","Apartment"
"1575 N Willis Blvd, Portland, OR 97217","2026/06/02",1185,"Studio","Apartment"
"1575 N Willis Blvd, Portland, OR 97217","2026/06/02",1269,"1 Bed","Apartment"
"1575 N Willis Blvd, Portland, OR 97217","2026/06/02",1760,"3 Beds","Apartment"
"1820 NE 104th Ave, Portland, OR 97220","2026/06/02",1475,"3 Beds",NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
"1850 NW Front Ave, Portland, OR 97209","2026/06/02",1325,"Studio","Apartment"
"1850 NW Front Ave, Portland, OR 97209","2026/06/02",1675,"1 Bed","Apartment"
"5510 N Denver Ave, Portland, OR 97217","2026/06/02",1350,"1 Bed",NA
"4301-4495 NE 133rd Ave, Portland, OR 97230","2026/06/02",1200,"1 Bed","Apartment"
"4301-4495 NE 133rd Ave, Portland, OR 97230","2026/06/02",1325,"2 Beds","Apartment"
"1000 SW Vista Ave, Portland, OR 97205","2026/06/02",1165,"Studio","Apartment"
"1000 SW Vista Ave, Portland, OR 97205","2026/06/02",1395,"1 Bed","Apartment"
"1000 SW Vista Ave, Portland, OR 97205","2026/06/02",1620,"2 Beds","Apartment"
"10267-10275 SE 66th Ave, Portland, OR 97222","2026/06/02",1850,"2 Beds",NA
"4835 SW Oleson Rd, Portland, OR 97225","2026/06/02",1332,"1 Bed","Apartment"
"4835 SW Oleson Rd, Portland, OR 97225","2026/06/02",1621,"2 Beds","Apartment"
"224 SE 188th Ave, Portland, OR 97233","2026/06/02",1205,"1 Bed","Apartment"
"224 SE 188th Ave, Portland, OR 97233","2026/06/02",1429,"2 Beds","Apartment"
"224 SE 188th Ave, Portland, OR 97233","2026/06/02",1800,"3 Beds","Apartment"
"3158 SW 12th Ave, Portland, OR 97239","2026/06/02",1550,"1 Bed","Apartment"
"3158 SW 12th Ave, Portland, OR 97239","2026/06/02",1995,"2 Beds","Apartment"
"3158 SW 12th Ave, Portland, OR 97239","2026/06/02",2935,"3 Beds","Apartment"
"3601 NE 162nd Ave, Portland, OR 97230","2026/06/02",1395,"1 Bed","Apartment"
"3601 NE 162nd Ave, Portland, OR 97230","2026/06/02",1475,"2 Beds","Apartment"
"3601 NE 162nd Ave, Portland, OR 97230","2026/06/02",1925,"3 Beds","Apartment"
NA,NA,NA,NA,NA
"1435 NE 62nd Ave, Portland, OR 97213","2026/06/02",795,"3 Beds",NA
"665 NE 178th Ave, Portland, OR 97230","2026/06/02",1241,"1 Bed","Apartment"
"665 NE 178th Ave, Portland, OR 97230","2026/06/02",1334,"2 Beds","Apartment"
"665 NE 178th Ave, Portland, OR 97230","2026/06/02",1785,"3 Beds","Apartment"
"11110 SE Powell Blvd, Portland, OR 97266","2026/06/02",1066,"1 Bed","Apartment"
"11110 SE Powell Blvd, Portland, OR 97266","2026/06/02",1276,"2 Beds","Apartment"
"11110 SE Powell Blvd, Portland, OR 97266","2026/06/02",1471,"3 Beds","Apartment"
"850 NE 81st Ave, Portland, OR 97213","2026/06/02",630,"3 Beds",NA
"130 A Ave, Lake Oswego, OR 97034","2026/06/02",2485,"1 Bed","Apartment"
"130 A Ave, Lake Oswego, OR 97034","2026/06/02",3710,"2 Beds","Apartment"
"7582 SW Hunziker St, Tigard, OR 97223","2026/06/02",1595,"2 Beds",NA
NA,NA,NA,NA,NA
"2700 W Powell Blvd, Gresham, OR 97030","2026/06/02",1416,"1 Bed","Apartment"
